,car_name,brand,year_of_manufacture,kms_driven,fuel_type,transmission_type,emi,price,car_age_years,city
36,Jeep Compass,Jeep,2017,95707,Petrol,Auto,12600,645000.0,9,Ahmedabad
37,Honda Brio,Honda,2012,95376,Petrol,Manual,16372,184000.0,14,Ahmedabad
38,Toyota Innova Crysta,Toyota,2018,106871,Diesel,Manual,30393,1398000.0,8,Ahmedabad
39,Hyundai NEW I20 N LINE,Hyundai,2021,48515,Petrol,Manual,10545,597000.0,5,Ahmedabad
40,Mahindra MARAZZO,Mahindra,2019,84800,Diesel,Manual,10069,570000.0,7,Ahmedabad
41,Maruti Eeco,Maruti,2022,8164,Petrol,Manual,7801,442000.0,4,Ahmedabad
42,Ford Ecosport,Ford,2021,44845,Diesel,Manual,14554,850000.0,5,Ahmedabad
43,Mahindra XUV700,Mahindra,2022,38547,Petrol,Auto,23007,1344000.0,4,Ahmedabad
44,Maruti New Wagon-R,Maruti,2019,129340,CNG,Manual,7162,322000.0,7,Ahmedabad
45,Tata TIGOR,Tata,2019,140487,CNG,Manual,7375,332000.0,7,Ahmedabad
46,Tata Harrier,Tata,2022,66992,Diesel,Auto,24399,1425000.0,4,Ahmedabad
47,Hyundai Grand i10,Hyundai,2017,97124,Petrol,Manual,6396,327000.0,9,Ahmedabad
48,Hyundai i10,Hyundai,2012,66108,Petrol,Manual,12640,142000.0,14,Ahmedabad
49,Hyundai Elite i20,Hyundai,2019,95276,CNG,Manual,8262,423000.00000000006,7,Ahmedabad
50,Honda Amaze,Honda,2024,3378,Petrol,Auto,13809,806000.0,2,Ahmedabad
51,Hyundai Grand i10,Hyundai,2018,30514,Petrol,Manual,5640,320000.0,8,Ahmedabad
52,Datsun Redi Go,Datsun,2019,19665,Petrol,Manual,2923,166000.0,7,Ahmedabad
53,Renault Duster,Renault,2021,80122,Petrol,Manual,7418,420000.0,5,Ahmedabad
54,Volkswagen Vento,Volkswagen,2021,69461,Petrol,Auto,8720,494000.00000000006,5,Ahmedabad
55,Renault Kwid,Renault,2021,35342,Petrol,Manual,4175,237000.0,5,Ahmedabad
56,Ford Ecosport,Ford,2017,79818,Diesel,Manual,10719,482000.0,9,Ahmedabad
57,Maruti Alto,Maruti,2021,55172,CNG,Manual,5318,301000.0,5,Ahmedabad
58,Mahindra XUV300,Mahindra,2022,26264,Petrol,Auto,13416,760000.0,4,Ahmedabad
59,Maruti Wagon R 1.0,Maruti,2013,80259,CNG,Manual,13416,189000.0,13,Ahmedabad
60,Tata NEXON,Tata,2024,37551,Petrol,Auto,17316,1011000.0,2,Ahmedabad
61,Mahindra Thar,Mahindra,2022,85305,Diesel,Auto,17277,1009000.0,4,Ahmedabad
62,Maruti Baleno,Maruti,2017,85745,Petrol,Auto,7935,405999.99999999994,9,Ahmedabad
63,Jeep Compass,Jeep,2018,76385,Petrol,Auto,13679,775000.0,8,Ahmedabad
64,Ford Ecosport,Ford,2013,73126,Diesel,Manual,26279,296000.0,13,Ahmedabad
65,Hyundai Elite i20,Hyundai,2017,64079,Petrol,Manual,7353,376000.0,9,Ahmedabad
66,Skoda SLAVIA,Skoda,2022,68593,Petrol,Manual,14448,844000.0,4,Ahmedabad
67,Tata ALTROZ,Tata,2020,41908,Diesel,Manual,8198,463999.99999999994,6,Ahmedabad
68,Skoda KUSHAQ,Skoda,2022,79930,Petrol,Auto,13913,788000.0,4,Ahmedabad
69,Mahindra XUV300,Mahindra,2021,37334,Diesel,Manual,14022,819000.0,5,Ahmedabad
70,KIA SONET,KIA,2022,70318,Diesel,Manual,14811,865000.0,4,Ahmedabad
71,Tata ALTROZ,Tata,2023,62936,CNG,Auto,10525,596000.0,3,Ahmedabad
72,Hyundai EXTER,Hyundai,2023,71738,Petrol,Auto,11919,675000.0,3,Ahmedabad
73,Mahindra XUV300,Mahindra,2019,62977,Diesel,Manual,11853,671000.0,7,Ahmedabad
74,Tata NEXON,Tata,2020,145444,Petrol,Manual,9472,426000.0,6,Ahmedabad
75,Ford New Figo,Ford,2017,31904,Petrol,Manual,4594,235000.0,9,Ahmedabad
76,Hyundai GRAND I10 NIOS,Hyundai,2021,80384,Petrol,Manual,7499,425000.0,5,Ahmedabad
77,Maruti Ciaz,Maruti,2016,116531,Petrol,Manual,7645,344000.0,10,Ahmedabad
