,car_name,brand,year_of_manufacture,kms_driven,fuel_type,transmission_type,emi,price,car_age_years,city
209,Hyundai Verna,Hyundai,2015,55561,Petrol,Manual,8681,330000.0,11,Chennai
210,Hyundai i20,Hyundai,2011,122559,Petrol,Manual,8681,234000.0,15,Chennai
211,Fiat Grand Punto,Fiat,2013,81332,Diesel,Manual,10840,122000.0,13,Chennai
212,Hyundai Grand i10,Hyundai,2016,82000,Petrol,Auto,8898,400000.0,10,Chennai
213,Fiat Punto EVO,Fiat,2016,85274,Diesel,Manual,7400,281000.0,10,Chennai
214,Hyundai Xcent,Hyundai,2017,44961,Petrol,Manual,5787,296000.0,9,Chennai
215,Maruti Alto 800,Maruti,2012,60575,Petrol,Manual,17859,200999.99999999997,14,Chennai
216,BMW 5 Series,BMW,2011,91410,Diesel,Auto,17859,629000.0,15,Chennai
217,Hyundai New Elantra,Hyundai,2018,73410,Petrol,Auto,13999,793000.0,8,Chennai
218,Renault Kwid,Renault,2018,23368,Petrol,Manual,4501,254999.99999999997,8,Chennai
219,Hyundai Eon,Hyundai,2015,43351,Petrol,Manual,6820,259000.0,11,Chennai
220,Maruti Alto 800,Maruti,2013,90000,Petrol,Manual,10168,216000.0,13,Chennai
221,Volkswagen TAIGUN,Volkswagen,2022,38108,Petrol,Manual,15924,930000.0000000001,4,Chennai
222,Tata Tiago,Tata,2020,93880,Petrol,Manual,5472,310000.0,6,Chennai
223,Tata Nano,Tata,2013,43557,Petrol,Manual,2777,59000.0,13,Chennai
224,Ssangyong Rexton,Ssangyong,2013,96255,Diesel,Auto,24789,279000.0,13,Chennai
225,Tata PUNCH,Tata,2022,30535,Petrol,Auto,12533,710000.0,4,Chennai
226,Hyundai i10,Hyundai,2012,32640,Petrol,Manual,20702,233000.0,14,Chennai
227,Maruti Celerio,Maruti,2014,91920,Petrol,Auto,10894,328000.0,12,Chennai
228,Renault Kwid,Renault,2016,59769,Petrol,Manual,6317,284000.0,10,Chennai
229,Hyundai Eon,Hyundai,2016,85288,Petrol,Manual,5561,250000.0,10,Chennai
230,Hyundai i10,Hyundai,2012,34595,Petrol,Manual,21235,239000.0,14,Chennai
231,Tata Tiago,Tata,2018,61603,Petrol,Auto,7414,420000.0,8,Chennai
232,Chevrolet Beat,Chevrolet,2011,76505,Petrol,Manual,7414,103000.0,15,Chennai
233,CITROEN C3,CITROEN,2023,16648,Petrol,Manual,9003,509999.99999999994,3,Chennai
234,Hyundai Verna,Hyundai,2020,77968,Petrol,Manual,13063,740000.0,6,Chennai
235,BMW 3 Series,BMW,2013,83206,Diesel,Auto,70812,797000.0,13,Chennai
236,Maruti SX4,Maruti,2010,67802,Petrol,Manual,70812,102000.0,16,Chennai
237,Honda Amaze,Honda,2018,93673,Petrol,Manual,8209,465000.00000000006,8,Chennai
238,Tata NEXON,Tata,2025,8418,Diesel,Manual,21403,1250000.0,1,Chennai
239,Hyundai Santro Xing,Hyundai,2011,75448,Petrol,Manual,21403,128000.0,15,Chennai
240,Mahindra XUV500,Mahindra,2014,135974,Diesel,Manual,26691,567000.0,12,Chennai
241,Ford Figo,Ford,2012,88869,Petrol,Manual,12883,145000.0,14,Chennai
242,Tata PUNCH,Tata,2023,51561,Petrol,Auto,10592,600000.0,3,Chennai
243,Ford Figo,Ford,2012,172000,Diesel,Manual,10592,192000.0,14,Chennai
244,Chevrolet Sail,Chevrolet,2013,68291,Petrol,Manual,7061,150000.0,13,Chennai
245,Maruti Alto 800,Maruti,2015,28287,Petrol,Manual,6583,250000.0,11,Chennai
246,Volkswagen Polo,Volkswagen,2016,73359,Petrol,Manual,8809,396000.0,10,Chennai
247,Tata PUNCH,Tata,2022,56095,Petrol,Manual,10821,613000.0,4,Chennai
248,Maruti Vitara Brezza,Maruti,2021,58522,Petrol,Manual,13801,806000.0,5,Chennai
249,Honda Brio,Honda,2013,104587,Petrol,Manual,11721,249000.00000000003,13,Chennai
250,Toyota Urban Cruiser Taisor,Toyota,2025,1772,Petrol,Manual,14554,850000.0,1,Chennai
251,Hyundai Grand i10,Hyundai,2018,64887,Petrol,Auto,9674,548000.0,8,Chennai
252,Datsun Redi Go,Datsun,2016,77117,Petrol,Manual,4716,212000.0,10,Chennai
253,Hyundai Eon,Hyundai,2016,31046,Petrol,Manual,5272,237000.0,10,Chennai
254,Maruti Dzire,Maruti,2017,92418,Diesel,Auto,13213,594000.0,9,Chennai
255,Tata NEXON,Tata,2020,49431,Petrol,Manual,14914,871000.0000000001,6,Chennai
256,Hyundai i10,Hyundai,2010,46627,Petrol,Manual,14914,160000.0,16,Chennai
257,Hyundai Eon,Hyundai,2012,63597,Petrol,Manual,18214,204999.99999999997,14,Chennai
258,Tata PUNCH,Tata,2023,7727,Petrol,Manual,13240,750000.0,3,Chennai
259,Chevrolet Beat,Chevrolet,2011,56082,Petrol,Manual,13240,133000.0,15,Chennai
260,Maruti Swift,Maruti,2017,53444,Petrol,Manual,8504,434999.99999999994,9,Chennai
261,Maruti A Star,Maruti,2011,69421,Petrol,Manual,8504,180000.0,15,Chennai
262,Toyota Glanza,Toyota,2022,36260,Petrol,Manual,11368,644000.0,4,Chennai
263,Nissan Micra Active,Nissan,2013,33990,Petrol,Manual,9838,209000.0,13,Chennai
264,Maruti Ertiga,Maruti,2017,143146,Petrol,Auto,11767,529000.0,9,Chennai
265,Volkswagen Polo,Volkswagen,2013,128848,Diesel,Manual,24522,276000.0,13,Chennai
266,Hyundai Verna,Hyundai,2013,111994,Diesel,Manual,27099,305000.0,13,Chennai
267,Chevrolet Cruze,Chevrolet,2015,132204,Diesel,Manual,14648,441000.0,11,Chennai
268,Maruti Wagon R 1.0,Maruti,2011,49558,Petrol,Manual,14648,186000.0,15,Chennai
269,Renault TRIBER,Renault,2023,67831,Petrol,Manual,11668,661000.0,3,Chennai
270,Skoda Fabia,Skoda,2011,52646,Petrol,Manual,11668,217000.0,15,Chennai
271,Chevrolet Spark,Chevrolet,2011,2,Petrol,Manual,11668,84000.0,15,Chennai
272,Tata Zest,Tata,2014,97352,Petrol,Manual,9167,276000.0,12,Chennai
273,Maruti Alto,Maruti,2022,25332,Petrol,Manual,7944,450000.0,4,Chennai
274,Hyundai i20,Hyundai,2011,56537,Petrol,Manual,7944,222000.00000000003,15,Chennai
275,Maruti Grand Vitara,Maruti,2023,27000,Petrol,Manual,18116,1058000.0,3,Chennai
276,Skoda Laura,Skoda,2011,95153,Diesel,Auto,18116,200000.0,15,Chennai
277,Maruti Eeco,Maruti,2016,51121,Petrol,Manual,7786,350000.0,10,Chennai
278,Maruti Swift,Maruti,2013,122028,Diesel,Manual,33318,375000.0,13,Chennai
279,Maruti Wagon R 1.0,Maruti,2016,122748,Petrol,Auto,8609,387000.0,10,Chennai
280,Tata NEXON,Tata,2022,34297,Petrol,Auto,16489,963000.0000000001,4,Chennai
281,Hyundai Santro Xing,Hyundai,2011,71543,Petrol,Manual,16489,150000.0,15,Chennai
282,Ford New Figo,Ford,2017,100578,Petrol,Manual,7252,326000.0,9,Chennai
283,Hyundai Elite i20,Hyundai,2020,24944,Petrol,Manual,10415,590000.0,6,Chennai
284,Tata NEXON,Tata,2024,31989,Petrol,Manual,17516,1023000.0,2,Chennai
285,Maruti Swift Dzire,Maruti,2016,119471,Petrol,Manual,10744,483000.0,10,Chennai
286,Maruti Swift,Maruti,2020,56722,Petrol,Auto,11474,650000.0,6,Chennai
287,Chevrolet Spark,Chevrolet,2010,90000,Petrol,Manual,11474,68000.0,16,Chennai
288,Maruti Vitara Brezza,Maruti,2017,141458,Diesel,Manual,13035,586000.0,9,Chennai
289,Honda Amaze,Honda,2014,98640,Petrol,Manual,9267,279000.0,12,Chennai
290,Mahindra XUV500,Mahindra,2014,81445,Diesel,Manual,28856,613000.0,12,Chennai
291,Datsun Redi Go,Datsun,2018,70446,Petrol,Auto,4590,260000.0,8,Chennai
292,Nissan Micra,Nissan,2016,37463,Petrol,Auto,6117,275000.0,10,Chennai
293,Hyundai i20,Hyundai,2012,160547,Diesel,Manual,6117,215000.0,14,Chennai
294,Hyundai Grand i10,Hyundai,2013,84998,Petrol,Manual,12710,270000.0,13,Chennai
295,Volkswagen Polo,Volkswagen,2010,124237,Petrol,Manual,12710,231000.0,16,Chennai
296,Ford Fiesta Classic,Ford,2012,112585,Diesel,Manual,12710,204999.99999999997,14,Chennai
297,Volkswagen Polo,Volkswagen,2016,92486,Petrol,Manual,11256,505999.99999999994,10,Chennai
298,Hyundai GRAND I10 NIOS,Hyundai,2022,21654,Petrol,Manual,10592,600000.0,4,Chennai
299,Hyundai Accent,Hyundai,2011,62755,Petrol,Manual,10592,150000.0,15,Chennai
300,Tata ALTROZ,Tata,2022,100508,Diesel,Manual,16283,732000.0,4,Chennai
301,Maruti Alto K10,Maruti,2011,73950,Petrol,Manual,16283,170000.0,15,Chennai
302,Renault Kwid,Renault,2016,85249,Petrol,Manual,5561,250000.0,10,Chennai
303,Maruti Ertiga,Maruti,2017,106789,Petrol,Manual,14681,660000.0,9,Chennai
