,car_name,brand,year_of_manufacture,kms_driven,fuel_type,transmission_type,emi,price,car_age_years,city
99,Hyundai i10,Hyundai,2014,68839,Petrol,Manual,5945,179000.0,12,Indore
100,Mahindra TUV300,Mahindra,2017,2292,Diesel,Manual,9120,409999.99999999994,9,Indore
101,Toyota Etios,Toyota,2013,142155,Diesel,Manual,18925,213000.0,13,Indore
102,Maruti Alto 800,Maruti,2016,55000,Petrol,Manual,4493,202000.0,10,Indore
103,Mahindra XUV300,Mahindra,2023,90646,Petrol,Manual,9709,550000.0,3,Indore
104,Hyundai i20,Hyundai,2012,80353,Diesel,Manual,9709,216000.0,14,Indore
105,Tata Safari,Tata,2012,88367,Diesel,Manual,9709,100000.0,14,Indore
106,Hyundai i10,Hyundai,2012,22064,Petrol,Auto,20169,227000.0,14,Indore
107,Tata PUNCH,Tata,2023,28044,Petrol,Manual,13963,791000.0,3,Indore
108,Volkswagen Polo,Volkswagen,2013,106499,Diesel,Manual,12528,141000.0,13,Indore
109,Chevrolet Beat,Chevrolet,2014,83034,Diesel,Manual,5178,110000.00000000001,12,Indore
110,Hyundai Elite i20,Hyundai,2017,96041,Petrol,Manual,6843,350000.0,9,Indore
111,Hyundai Eon,Hyundai,2018,112494,Petrol,Manual,4516,202999.99999999997,8,Indore
