,car_name,brand,year_of_manufacture,kms_driven,fuel_type,transmission_type,emi,price,car_age_years,city
168,Nissan MAGNITE,Nissan,2024,12406,Petrol,Manual,11492,651000.0,2,Hyderabad
169,Maruti Baleno,Maruti,2021,44246,Petrol,Auto,10486,594000.0,5,Hyderabad
170,KIA SONET,KIA,2021,47881,Petrol,Manual,11739,665000.0,5,Hyderabad
171,Hyundai Grand i10,Hyundai,2014,71303,Petrol,Manual,9267,279000.0,12,Hyderabad
172,Hyundai EXTER,Hyundai,2023,36887,Petrol,Auto,13257,751000.0,3,Hyderabad
173,Tata NEXON,Tata,2018,78154,Diesel,Manual,11179,572000.0,8,Hyderabad
174,Maruti Wagon R 1.0,Maruti,2012,63573,Petrol,Manual,15354,173000.0,14,Hyderabad
175,Nissan Terrano,Nissan,2015,109754,Diesel,Manual,14415,434000.0,11,Hyderabad
176,Hyundai Creta,Hyundai,2021,47970,Petrol,Auto,20547,1200000.0,5,Hyderabad
177,Renault Kwid,Renault,2017,33884,Petrol,Auto,5181,265000.0,9,Hyderabad
178,Hyundai i10,Hyundai,2012,63545,Petrol,Manual,16259,183000.0,14,Hyderabad
179,Toyota Glanza,Toyota,2021,51329,Petrol,Manual,9722,551000.0,5,Hyderabad
180,Maruti Baleno,Maruti,2020,62778,Petrol,Manual,8708,493000.0,6,Hyderabad
181,Hyundai Creta,Hyundai,2019,61373,Petrol,Auto,14725,860000.0,7,Hyderabad
182,Maruti Baleno,Maruti,2020,85909,Petrol,Auto,8932,505999.99999999994,6,Hyderabad
183,Maruti Vitara Brezza,Maruti,2020,122979,Petrol,Manual,14170,637000.0,6,Hyderabad
184,Maruti Baleno,Maruti,2018,66971,Petrol,Auto,7803,442000.0,8,Hyderabad
185,Ford Figo Aspire,Ford,2021,32941,Petrol,Manual,8456,479000.0,5,Hyderabad
186,Maruti Celerio X,Maruti,2018,61071,Petrol,Auto,6267,355000.0,8,Hyderabad
187,Maruti Dzire,Maruti,2018,68893,Petrol,Manual,8385,475000.0,8,Hyderabad
188,KIA SELTOS,KIA,2020,85243,Diesel,Manual,14109,824000.0,6,Hyderabad
189,Maruti Baleno,Maruti,2018,39561,Petrol,Manual,8473,480000.0,8,Hyderabad
190,Hyundai Xcent,Hyundai,2015,79588,Petrol,Manual,7531,286000.0,11,Hyderabad
191,Datsun Redi Go,Datsun,2019,73399,Petrol,Auto,4028,227999.99999999997,7,Hyderabad
192,Maruti Alto K10,Maruti,2017,34727,Petrol,Auto,5161,264000.0,9,Hyderabad
193,Honda Brio,Honda,2014,90652,Petrol,Manual,7440,224000.00000000003,12,Hyderabad
194,Renault Lodgy,Renault,2015,88555,Diesel,Manual,10924,329000.0,11,Hyderabad
195,Maruti Celerio,Maruti,2016,71185,Petrol,Auto,7185,323000.0,10,Hyderabad
196,Toyota URBAN CRUISER,Toyota,2020,145579,Petrol,Auto,14704,661000.0,6,Hyderabad
197,Hyundai Elite i20,Hyundai,2017,131421,Diesel,Manual,9676,434999.99999999994,9,Hyderabad
198,Honda WR-V,Honda,2017,100165,Petrol,Manual,9387,422000.0,9,Hyderabad
199,Maruti Wagon R 1.0,Maruti,2017,41037,Petrol,Auto,6843,350000.0,9,Hyderabad
200,Renault Kwid,Renault,2016,46215,Petrol,Manual,5380,242000.0,10,Hyderabad
201,Hyundai Grand i10,Hyundai,2014,72604,Petrol,Manual,10396,313000.0,12,Hyderabad
202,Maruti Swift,Maruti,2015,149908,Diesel,Manual,12721,383000.0,11,Hyderabad
203,Hyundai Grand i10,Hyundai,2015,74441,Petrol,Auto,8672,329000.0,11,Hyderabad
204,Hyundai NEW SANTRO,Hyundai,2020,34041,Petrol,Manual,6567,372000.0,6,Hyderabad
205,Hyundai Creta,Hyundai,2019,53050,Diesel,Auto,14045,819999.9999999999,7,Hyderabad
206,Maruti Dzire,Maruti,2019,46580,Petrol,Manual,8961,508000.0,7,Hyderabad
207,Datsun Redi Go,Datsun,2018,103464,Petrol,Manual,4004,180000.0,8,Hyderabad
208,Hyundai GRAND I10 NIOS,Hyundai,2022,38711,Petrol,Manual,9268,525000.0,4,Hyderabad
209,Hyundai i10,Hyundai,2015,82983,Petrol,Manual,6847,260000.0,11,Hyderabad
210,Renault TRIBER,Renault,2022,29516,Petrol,Manual,9850,558000.0,4,Hyderabad
211,Ford Ecosport,Ford,2016,125300,Diesel,Manual,11324,430000.0,10,Hyderabad
212,Maruti Ciaz,Maruti,2019,67226,Petrol,Manual,10062,570000.0,7,Hyderabad
213,Hyundai Grand i10,Hyundai,2018,67500,Petrol,Manual,7026,398000.0,8,Hyderabad
214,Ford Ecosport,Ford,2016,78987,Diesel,Manual,12456,473000.00000000006,10,Hyderabad
215,Maruti XL6,Maruti,2021,60390,Petrol,Auto,14143,826000.0,5,Hyderabad
216,Maruti Swift Dzire,Maruti,2014,34273,Petrol,Manual,11725,353000.0,12,Hyderabad
217,Hyundai Grand i10,Hyundai,2014,28456,Petrol,Manual,10031,302000.0,12,Hyderabad
218,Maruti Swift,Maruti,2016,59872,Petrol,Manual,7763,349000.0,10,Hyderabad
219,Hyundai Grand i10,Hyundai,2014,75204,Petrol,Manual,9931,299000.0,12,Hyderabad
220,Honda City,Honda,2020,60811,Petrol,Auto,15410,900000.0,6,Hyderabad
221,Maruti Baleno,Maruti,2017,75352,Petrol,Manual,8211,420000.0,9,Hyderabad
222,Ford Ecosport,Ford,2016,95314,Diesel,Manual,12324,468000.0,10,Hyderabad
223,Maruti Ciaz,Maruti,2016,118363,Diesel,Manual,12253,465000.00000000006,10,Hyderabad
224,Honda Amaze,Honda,2023,16246,Petrol,Auto,12410,703000.0,3,Hyderabad
225,Renault Kwid,Renault,2018,47441,Petrol,Auto,5228,296000.0,8,Hyderabad
226,Hyundai Elite i20,Hyundai,2016,114940,Petrol,Manual,9676,434999.99999999994,10,Hyderabad
227,Tata ALTROZ,Tata,2021,75831,Diesel,Manual,10768,610000.0,5,Hyderabad
228,Nissan MAGNITE,Nissan,2022,40635,Petrol,Auto,11067,627000.0,4,Hyderabad
229,Hyundai VENUE,Hyundai,2022,36043,Petrol,Manual,14194,828999.9999999999,4,Hyderabad
230,Hyundai GRAND I10 NIOS,Hyundai,2022,90205,Petrol,Manual,8473,480000.0,4,Hyderabad
231,Renault Kwid,Renault,2017,101118,Petrol,Auto,6018,271000.0,9,Hyderabad
232,Ford Ecosport,Ford,2016,142699,Diesel,Manual,11455,434999.99999999994,10,Hyderabad
233,Maruti Swift,Maruti,2015,65375,Petrol,Manual,9796,372000.0,11,Hyderabad
234,Honda Amaze,Honda,2015,109469,Petrol,Manual,7268,276000.0,11,Hyderabad
235,Maruti Grand Vitara,Maruti,2023,77322,Petrol,Manual,17773,1038000.0000000001,3,Hyderabad
236,Hyundai Grand i10,Hyundai,2014,44084,Petrol,Auto,10894,328000.0,12,Hyderabad
