,car_name,brand,year_of_manufacture,kms_driven,fuel_type,transmission_type,emi,price,car_age_years,city
106,Tata Tiago,Tata,2018,81972,Petrol,Auto,5472,310000.0,8,Kochi
107,Maruti Wagon R 1.0,Maruti,2011,74123,Petrol,Manual,5472,220000.00000000003,15,Kochi
108,Maruti Alto K10,Maruti,2013,62963,Petrol,Manual,9415,200000.0,13,Kochi
109,Hyundai Elite i20,Hyundai,2018,57748,Petrol,Manual,8544,484000.0,8,Kochi
110,Maruti IGNIS,Maruti,2019,141300,Petrol,Auto,9276,417000.0,7,Kochi
111,Renault Kwid,Renault,2016,95485,Petrol,Manual,3337,150000.0,10,Kochi
112,Maruti Swift Dzire,Maruti,2013,101816,Petrol,Manual,13840,294000.0,13,Kochi
113,Maruti Alto K10,Maruti,2011,67736,Petrol,Manual,13840,115999.99999999999,15,Kochi
114,Hyundai Grand i10,Hyundai,2014,70416,Petrol,Manual,7174,216000.0,12,Kochi
115,Renault Kwid,Renault,2016,39248,Petrol,Manual,5072,227999.99999999997,10,Kochi
116,Renault Kwid,Renault,2019,46337,Petrol,Auto,5137,291000.0,7,Kochi
117,Volkswagen Polo,Volkswagen,2011,71774,Petrol,Manual,5137,186000.0,15,Kochi
118,Hyundai Eon,Hyundai,2014,73729,Petrol,Manual,5148,155000.0,12,Kochi
119,Tata Tiago,Tata,2016,121398,Petrol,Manual,5561,250000.0,10,Kochi
120,Volkswagen Vento,Volkswagen,2015,132193,Diesel,Manual,10562,318000.0,11,Kochi
121,Renault Kwid,Renault,2017,49967,Petrol,Manual,4888,250000.0,9,Kochi
122,Mahindra KUV 100 NXT,Mahindra,2018,59522,Petrol,Manual,5261,298000.0,8,Kochi
123,Tata Bolt,Tata,2015,80763,Petrol,Manual,4766,181000.0,11,Kochi
124,Honda Amaze,Honda,2015,151292,Petrol,Manual,8479,322000.0,11,Kochi
125,Maruti Swift,Maruti,2019,73395,Petrol,Manual,7591,430000.0,7,Kochi
126,Jeep Compass,Jeep,2017,88121,Petrol,Auto,15210,778000.0,9,Kochi
127,Renault Kwid,Renault,2018,59290,Petrol,Auto,5437,308000.0,8,Kochi
128,Hyundai Verna,Hyundai,2018,46380,Petrol,Manual,12092,685000.0,8,Kochi
129,Maruti Ritz,Maruti,2012,108727,Diesel,Manual,12092,227999.99999999997,14,Kochi
130,Tata NEXON,Tata,2019,21018,Petrol,Auto,12992,736000.0,7,Kochi
131,Ford Figo,Ford,2011,60989,Petrol,Manual,12992,98000.0,15,Kochi
132,Maruti Alto,Maruti,2020,29283,Petrol,Manual,5719,324000.0,6,Kochi
133,Nissan Micra,Nissan,2011,112201,Petrol,Manual,5719,141000.0,15,Kochi
134,Hyundai Xcent,Hyundai,2014,107328,Petrol,Manual,9632,290000.0,12,Kochi
