,car_name,brand,year_of_manufacture,kms_driven,fuel_type,transmission_type,emi,price,car_age_years,city
61,Datsun Redi Go,Datsun,2020,41254,Petrol,Manual,5566,315000.0,6,Patna
62,Maruti Vitara Brezza,Maruti,2016,140000,Diesel,Manual,12245,465000.00000000006,10,Patna
63,Maruti Wagon R 1.0,Maruti,2015,66296,Petrol,Manual,6926,263000.0,11,Patna
64,Honda BR-V,Honda,2016,60100,Diesel,Manual,10823,411000.00000000006,10,Patna
65,Honda Jazz,Honda,2012,59123,Petrol,Manual,13860,156000.0,14,Patna
66,Maruti IGNIS,Maruti,2023,26492,Petrol,Manual,8826,500000.0,3,Patna
67,Mahindra BOLERO NEO,Mahindra,2022,140279,Diesel,Manual,21155,973000.0,4,Patna
68,Hyundai Creta,Hyundai,2020,7157,Diesel,Manual,24810,1449000.0,6,Patna
69,Maruti Alto K10,Maruti,2017,49511,Petrol,Manual,4497,229999.99999999997,9,Patna
70,Maruti Vitara Brezza,Maruti,2016,85841,Diesel,Manual,16538,628000.0,10,Patna
71,Maruti Wagon R 1.0,Maruti,2018,50840,Petrol,Manual,4749,269000.0,8,Patna
72,Hyundai i10,Hyundai,2012,79571,Petrol,Manual,9063,102000.0,14,Patna
73,Honda City,Honda,2013,75426,Petrol,Manual,10745,227999.99999999997,13,Patna
74,Maruti Alto K10,Maruti,2012,50667,Petrol,Manual,11906,134000.0,14,Patna
75,Datsun Go Plus,Datsun,2015,51775,Petrol,Manual,4503,171000.0,11,Patna
76,Honda City,Honda,2014,67230,Petrol,Manual,9333,281000.0,12,Patna
77,Ford New Figo,Ford,2017,105351,Petrol,Manual,4849,218000.00000000003,9,Patna
78,Maruti FRONX,Maruti,2025,5860,Petrol,Manual,12233,693000.0,1,Patna
79,Maruti Wagon R 1.0,Maruti,2013,140827,Petrol,Manual,8426,179000.0,13,Patna
80,Maruti IGNIS,Maruti,2022,68291,Petrol,Manual,9444,535000.0,4,Patna
81,Maruti Swift Dzire,Maruti,2013,71420,Diesel,Manual,16437,185000.0,13,Patna
82,Maruti New Wagon-R,Maruti,2021,44699,Petrol,Manual,9021,511000.00000000006,5,Patna
83,Hyundai i10,Hyundai,2012,49073,Petrol,Manual,12883,145000.0,14,Patna
84,Maruti Celerio,Maruti,2014,61100,Petrol,Manual,8901,268000.0,12,Patna
85,Tata NEXON,Tata,2021,66274,Petrol,Auto,13240,750000.0,5,Patna
86,Hyundai Eon,Hyundai,2015,71319,Petrol,Manual,4424,168000.0,11,Patna
87,Ford Figo,Ford,2011,81934,Petrol,Manual,4424,75000.0,15,Patna
88,Maruti Alto 800,Maruti,2013,24413,Petrol,Manual,7908,168000.0,13,Patna
89,Maruti IGNIS,Maruti,2018,26896,Petrol,Manual,6090,345000.0,8,Patna
90,Ford Ecosport,Ford,2015,3,Diesel,Manual,10894,328000.0,11,Patna
91,Hyundai i20 Active,Hyundai,2018,70581,Diesel,Manual,5865,300000.0,8,Patna
92,Hyundai i20,Hyundai,2012,17199,Petrol,Manual,17770,200000.0,14,Patna
93,Hyundai i20 Active,Hyundai,2017,52457,Petrol,Manual,9443,483000.0,9,Patna
94,Maruti Ciaz,Maruti,2023,19627,Petrol,Manual,15376,898000.0,3,Patna
95,Maruti Swift,Maruti,2013,65873,Petrol,Manual,11533,245000.00000000003,13,Patna
96,Tata TIGOR,Tata,2019,57732,Petrol,Manual,6708,380000.0,7,Patna
97,Tata NEXON,Tata,2022,35848,Petrol,Manual,16592,969000.0,4,Patna
98,Hyundai Verna,Hyundai,2018,68217,Petrol,Manual,11704,663000.0,8,Patna
99,Maruti Dzire,Maruti,2018,52939,Diesel,Manual,11007,563000.0,8,Patna
100,Toyota Innova Crysta,Toyota,2021,111502,Diesel,Auto,36962,1700000.0,5,Patna
101,Tata NEXON,Tata,2022,75563,Petrol,Auto,14109,824000.0,4,Patna
102,Mahindra XUV500,Mahindra,2014,55321,Diesel,Manual,20195,429000.0,12,Patna
103,Volkswagen Vento,Volkswagen,2012,124947,Diesel,Manual,20195,148000.0,14,Patna
104,Maruti Swift,Maruti,2011,60834,Petrol,Manual,20195,130000.0,15,Patna
105,Tata NEXON,Tata,2018,86782,Diesel,Auto,9775,500000.0,8,Patna
106,Tata Tiago,Tata,2016,129210,Petrol,Manual,5650,254000.0,10,Patna
107,Maruti Dzire,Maruti,2020,26046,Petrol,Manual,9568,542000.0,6,Patna
108,Tata TIGOR,Tata,2022,37283,Petrol,Manual,9709,550000.0,4,Patna
109,Maruti Dzire,Maruti,2017,56157,Diesel,Manual,9187,413000.0,9,Patna
110,Hyundai i20 Active,Hyundai,2017,126640,Petrol,Manual,9165,412000.0,9,Patna
111,Maruti Swift,Maruti,2016,86757,Petrol,Manual,7274,327000.0,10,Patna
112,Datsun Go Plus,Datsun,2016,42202,Petrol,Manual,3804,171000.0,10,Patna
113,Toyota Etios,Toyota,2011,49606,Petrol,Manual,3804,167000.0,15,Patna
114,Tata TIGOR,Tata,2022,174542,Petrol,Manual,13680,615000.0,4,Patna
115,Renault Duster,Renault,2015,59926,Diesel,Manual,9964,300000.0,11,Patna
116,Maruti Dzire,Maruti,2018,124806,Diesel,Manual,9120,409999.99999999994,8,Patna
117,Hyundai i10,Hyundai,2011,24400,Petrol,Manual,9120,136000.0,15,Patna
118,Maruti Dzire,Maruti,2018,52088,Petrol,Manual,9215,522000.0,8,Patna
119,Maruti Swift Dzire,Maruti,2016,106925,Petrol,Manual,8008,360000.0,10,Patna
120,Audi A6,Audi,2015,89219,Diesel,Auto,34212,1044999.9999999999,11,Patna
121,Hyundai Grand i10,Hyundai,2014,122963,Petrol,Manual,8304,250000.0,12,Patna
122,Hyundai GRAND I10 NIOS,Hyundai,2021,17709,Petrol,Manual,9480,537000.0,5,Patna
123,Renault Kwid,Renault,2017,16650,Petrol,Manual,4614,236000.0,9,Patna
124,Tata NEXON,Tata,2018,37288,Diesel,Manual,8895,455000.0,8,Patna
125,Maruti Vitara Brezza,Maruti,2022,17616,Petrol,Manual,15444,902000.0,4,Patna
126,Volkswagen Polo,Volkswagen,2018,34097,Petrol,Manual,7855,445000.0,8,Patna
127,Maruti Swift,Maruti,2021,61700,Petrol,Manual,9356,530000.0,5,Patna
128,Chevrolet Spark,Chevrolet,2013,50812,Petrol,Manual,4095,87000.0,13,Patna
129,Maruti Wagon R 1.0,Maruti,2011,72387,Petrol,Manual,4095,136000.0,15,Patna
130,Hyundai Santro Xing,Hyundai,2011,22150,Petrol,Manual,4095,100000.0,15,Patna
131,Maruti Baleno,Maruti,2016,58209,Petrol,Manual,9454,425000.0,10,Patna
132,Tata Indigo ECS,Tata,2015,99416,Diesel,Manual,5148,155000.0,11,Patna
133,Maruti Swift Dzire,Maruti,2015,145550,Diesel,Manual,10396,313000.0,11,Patna
134,Hyundai GRAND I10 NIOS,Hyundai,2022,67745,Petrol,Manual,11033,625000.0,4,Patna
135,Maruti Alto K10,Maruti,2017,61779,Petrol,Manual,4829,247000.00000000003,9,Patna
136,Nissan Kicks,Nissan,2019,44257,Petrol,Manual,10239,580000.0,7,Patna
137,Hyundai Grand i10,Hyundai,2016,72231,Petrol,Manual,5606,252000.0,10,Patna
