,Car Name,Brand,Year of Manufacture,Distance Driven,Fuel Type,Transmission Type,EMI,Price
876,Maruti Alto K10,Maruti,2015,"72,630 km",Petrol,Manual,"EMI ₹6,121/m*",₹2.32 lakh
877,Honda Amaze,Honda,2014,"71,263 km",Petrol,Manual,"EMI ₹8,237/m*",₹2.48 lakh
878,Hyundai Grand i10,Hyundai,2015,"54,384 km",Petrol,Manual,"EMI ₹6,346/m*",₹2.41 lakh
879,Maruti Swift,Maruti,2016,"59,608 km",Petrol,Manual,"EMI ₹6,295/m*",₹2.83 lakh
880,Maruti Wagon R 1.0,Maruti,2014,"59,265 km",Petrol,Manual,"EMI ₹6,244/m*",₹1.88 lakh
881,Honda Amaze,Honda,2014,"41,297 km",Petrol,Manual,"EMI ₹7,573/m*",₹2.28 lakh
882,Maruti Celerio,Maruti,2014,"77,017 km",Petrol,Manual,"EMI ₹6,743/m*",₹2.03 lakh
883,Hyundai i10,Hyundai,2013,"60,984 km",Petrol,Auto,"EMI ₹8,461/m*",₹1.80 lakh
884,Hyundai Grand i10,Hyundai,2014,"72,415 km",Petrol,Manual,"EMI ₹8,270/m*",₹2.49 lakh
885,Honda City,Honda,2014,"70,800 km",Petrol,Manual,"EMI ₹11,725/m*",₹3.53 lakh
886,Maruti Wagon R 1.0,Maruti,2014,"75,577 km",Petrol,Manual,"EMI ₹6,588/m*",₹1.98 lakh
887,Hyundai Grand i10,Hyundai,2015,"55,078 km",Petrol,Manual,"EMI ₹6,820/m*",₹2.59 lakh
888,Hyundai Grand i10,Hyundai,2015,"87,337 km",Petrol,Manual,"EMI ₹6,583/m*",₹2.50 lakh
889,Maruti Wagon R 1.0,Maruti,2014,"60,043 km",Petrol,Manual,"EMI ₹6,377/m*",₹1.92 lakh
890,Hyundai i10,Hyundai,2014,"38,066 km",Petrol,Manual,"EMI ₹5,705/m*",₹1.72 lakh
891,KIA SONET,KIA,2020,"65,301 km",Diesel,Auto,"EMI ₹21,891/m*",₹8.47 lakh
892,Tata NEXON,Tata,2023,"17,910 km",Petrol,Manual,"EMI ₹14,324/m*",₹8.37 lakh
893,Hyundai GRAND I10 NIOS,Hyundai,2020,"40,710 km",CNG,Manual,"EMI ₹8,116/m*",₹4.60 lakh
894,Hyundai EXTER,Hyundai,2023,"80,793 km",CNG,Manual,"EMI ₹11,884/m*",₹6.73 lakh
895,Hyundai Grand i10,Hyundai,2015,"81,963 km",Petrol,Manual,"EMI ₹5,549/m*",₹2.11 lakh
896,KIA SONET,KIA,2021,"42,480 km",Petrol,Manual,"EMI ₹11,553/m*",₹6.54 lakh
897,Maruti Swift,Maruti,2020,"77,176 km",Petrol,Manual,"EMI ₹7,410/m*",₹4.20 lakh
898,Hyundai NEW I20,Hyundai,2023,"26,119 km",Petrol,Auto,"EMI ₹13,947/m*",₹7.90 lakh
899,Honda City,Honda,2015,"92,761 km",Petrol,Auto,"EMI ₹12,176/m*",₹4.62 lakh
900,Hyundai Creta,Hyundai,2017,"36,922 km",Petrol,Manual,"EMI ₹12,402/m*",₹6.34 lakh
901,Tata TIGOR,Tata,2022,"65,676 km",CNG,Manual,"EMI ₹9,468/m*",₹5.36 lakh
902,KIA SELTOS,KIA,2019,"64,002 km",Petrol,Manual,"EMI ₹16,394/m*",₹9.57 lakh
903,Maruti Swift,Maruti,2017,"64,841 km",Petrol,Manual,"EMI ₹5,961/m*",₹3.05 lakh
904,Honda Amaze,Honda,2019,"87,979 km",Petrol,Manual,"EMI ₹8,368/m*",₹4.74 lakh
905,Tata NEXON,Tata,2018,"52,722 km",Petrol,Manual,"EMI ₹7,081/m*",₹4.01 lakh
906,Renault Kwid,Renault,2017,"50,004 km",Petrol,Auto,"EMI ₹4,615/m*",₹2.36 lakh
907,Maruti Baleno,Maruti,2018,"81,033 km",Petrol,Auto,"EMI ₹8,305/m*",₹4.70 lakh
908,Hyundai i10,Hyundai,2014,"65,308 km",Petrol,Manual,"EMI ₹6,547/m*",₹1.97 lakh
909,Hyundai NEW I20 N LINE,Hyundai,2024,"27,493 km",Petrol,Auto,"EMI ₹15,508/m*",₹9.06 lakh
910,Mahindra TUV300,Mahindra,2017,"36,639 km",Diesel,Manual,"EMI ₹32,874/m*",₹3.70 lakh
911,Maruti Swift,Maruti,2018,"31,171 km",Petrol,Manual,"EMI ₹5,737/m*",₹3.25 lakh
912,Tata PUNCH,Tata,2023,"43,088 km",Petrol,Manual,"EMI ₹6,967/m*",₹3.95 lakh
913,Tata PUNCH,Tata,2022,"41,245 km",Petrol,Manual,"EMI ₹8,209/m*",₹4.65 lakh
914,Maruti Wagon R 1.0,Maruti,2017,"1,84,995 km",Petrol,Manual,"EMI ₹4,785/m*",₹2.15 lakh
915,Maruti Alto 800,Maruti,2013,"97,500 km",Petrol,Manual,"EMI ₹6,072/m*",₹1.29 lakh
916,Tata Zest,Tata,2016,"1,07,374 km",Petrol,Manual,"EMI ₹4,382/m*",₹1.97 lakh
917,Datsun Redi Go,Datsun,2018,"62,691 km",Petrol,Manual,"EMI ₹2,560/m*",₹1.45 lakh
918,Maruti Celerio,Maruti,2015,"1,67,165 km",Petrol,Manual,"EMI ₹5,688/m*",₹2.16 lakh
919,Maruti Wagon R 1.0,Maruti,2017,"1,09,000 km",Petrol,Manual,"EMI ₹5,494/m*",₹2.47 lakh
920,Maruti Swift,Maruti,2013,"1,94,099 km",Petrol,Manual,"EMI ₹9,132/m*",₹1.94 lakh
921,Volkswagen Polo,Volkswagen,2020,"95,573 km",Diesel,Manual,"EMI ₹5,267/m*",₹2.00 lakh
922,Hyundai i10,Hyundai,2012,"1,06,133 km",Petrol,Manual,"EMI ₹10,306/m*",₹1.16 lakh
923,Volkswagen Polo,Volkswagen,2014,"73,547 km",Petrol,Manual,"EMI ₹8,702/m*",₹2.62 lakh
924,Maruti Swift,Maruti,2013,"40,164 km",Petrol,Manual,"EMI ₹11,228/m*",₹2.39 lakh
925,Maruti Wagon R 1.0,Maruti,2015,"68,378 km",Petrol,Manual,"EMI ₹3,950/m*",₹1.50 lakh
926,Maruti Alto 800,Maruti,2014,"1,05,285 km",Petrol,Manual,"EMI ₹3,820/m*",₹1.15 lakh
927,Maruti Swift,Maruti,2018,"1,12,201 km",Petrol,Manual,"EMI ₹6,651/m*",₹2.99 lakh
928,Hyundai Eon,Hyundai,2017,"39,991 km",Petrol,Manual,"EMI ₹3,930/m*",₹2.01 lakh
929,Hyundai i20,Hyundai,2012,"32,524 km",Petrol,Manual,"EMI ₹13,683/m*",₹1.54 lakh
930,Tata PUNCH,Tata,2023,"14,954 km",Petrol,Manual,"EMI ₹10,574/m*",₹5.99 lakh
931,Maruti Swift,Maruti,2017,"3,35,367 km",Diesel,Manual,"EMI ₹22,301/m*",₹2.51 lakh
932,Maruti Wagon R 1.0,Maruti,2017,"30,222 km",Petrol,Manual,"EMI ₹5,748/m*",₹2.94 lakh
933,Maruti Swift,Maruti,2015,"69,316 km",Petrol,Manual,"EMI ₹7,584/m*",₹2.88 lakh
934,Maruti Wagon R 1.0,Maruti,2012,"74,098 km",Petrol,Manual,"EMI ₹10,928/m*",₹1.23 lakh
935,Tata TIGOR,Tata,2019,"37,961 km",Petrol,Manual,"EMI ₹5,967/m*",₹3.38 lakh
936,Maruti Wagon R 1.0,Maruti,2016,"99,525 km",Petrol,Manual,"EMI ₹5,494/m*",₹2.47 lakh
937,Honda Amaze,Honda,2018,"65,499 km",Petrol,Manual,"EMI ₹7,308/m*",₹4.14 lakh
938,Renault Duster,Renault,2014,"86,921 km",Petrol,Manual,"EMI ₹7,241/m*",₹2.18 lakh
939,Hyundai Grand i10,Hyundai,2014,"15,746 km",Petrol,Manual,"EMI ₹7,772/m*",₹2.34 lakh
940,Maruti Alto K10,Maruti,2017,"91,825 km",Petrol,Manual,"EMI ₹4,594/m*",₹2.35 lakh
941,Mahindra TUV300,Mahindra,2016,"90,604 km",Diesel,Manual,"EMI ₹4,594/m*",₹3.72 lakh
942,Maruti Celerio,Maruti,2017,"1,82,857 km",Petrol,Manual,"EMI ₹5,672/m*",₹2.55 lakh
943,Mahindra TUV300,Mahindra,2016,"57,199 km",Diesel,Manual,"EMI ₹5,672/m*",₹3.50 lakh
944,Maruti Swift,Maruti,2019,"25,000 km",Petrol,Manual,"EMI ₹6,143/m*",₹3.48 lakh
945,Renault TRIBER,Renault,2022,"32,392 km",Petrol,Manual,"EMI ₹9,074/m*",₹5.14 lakh
946,Maruti Wagon R 1.0,Maruti,2014,"66,401 km",Petrol,Manual,"EMI ₹4,982/m*",₹1.50 lakh
947,Hyundai Grand i10,Hyundai,2014,"74,708 km",Petrol,Manual,"EMI ₹5,646/m*",₹1.70 lakh
948,Hyundai Grand i10,Hyundai,2016,"72,920 km",Petrol,Manual,"EMI ₹4,872/m*",₹2.19 lakh
949,Maruti Wagon R 1.0,Maruti,2018,"1,02,711 km",Petrol,Manual,"EMI ₹7,229/m*",₹3.25 lakh
950,Volkswagen Polo,Volkswagen,2021,"54,358 km",Petrol,Auto,"EMI ₹10,786/m*",₹6.11 lakh
951,Maruti Ertiga,Maruti,2024,"29,275 km",Petrol,Manual,"EMI ₹18,835/m*",₹11.00 lakh
952,Maruti Celerio,Maruti,2014,"1,24,860 km",Petrol,Manual,"EMI ₹6,410/m*",₹1.93 lakh
953,Hyundai i10,Hyundai,2015,"22,972 km",Petrol,Manual,"EMI ₹5,293/m*",₹2.01 lakh
954,Renault Kwid,Renault,2021,"17,871 km",Petrol,Manual,"EMI ₹4,413/m*",₹2.50 lakh
955,Renault Kwid,Renault,2015,"43,412 km",Petrol,Manual,"EMI ₹3,055/m*",₹1.16 lakh
956,Mahindra Kuv100,Mahindra,2017,"58,000 km",Petrol,Manual,"EMI ₹4,223/m*",₹2.16 lakh
957,Hyundai Grand i10,Hyundai,2014,"1,00,428 km",Petrol,Manual,"EMI ₹7,141/m*",₹2.15 lakh
958,Hyundai i10,Hyundai,2013,"20,220 km",Petrol,Manual,"EMI ₹13,228/m*",₹2.81 lakh
959,Volkswagen Vento,Volkswagen,2018,"84,972 km",Petrol,Auto,"EMI ₹9,427/m*",₹5.34 lakh
960,Maruti Dzire,Maruti,2019,"72,932 km",Petrol,Auto,"EMI ₹7,061/m*",₹4.00 lakh
961,Nissan MAGNITE,Nissan,2021,"15,328 km",Petrol,Manual,"EMI ₹7,873/m*",₹4.46 lakh
962,Hyundai i20,Hyundai,2012,"1,08,001 km",Petrol,Manual,"EMI ₹9,862/m*",₹1.11 lakh
963,Nissan MAGNITE,Nissan,2021,"40,493 km",Petrol,Auto,"EMI ₹10,486/m*",₹5.94 lakh
964,Maruti Baleno,Maruti,2017,"1,00,115 km",Petrol,Manual,"EMI ₹8,141/m*",₹3.66 lakh
965,Honda Brio,Honda,2012,"51,015 km",Petrol,Manual,"EMI ₹13,327/m*",₹1.50 lakh
966,Ford Ecosport,Ford,2017,"1,09,852 km",Petrol,Manual,"EMI ₹7,096/m*",₹3.19 lakh
967,Renault Kiger,Renault,2021,"13,890 km",Petrol,Manual,"EMI ₹5,578/m*",₹3.16 lakh
968,Honda Amaze,Honda,2015,"1,06,151 km",Petrol,Manual,"EMI ₹6,504/m*",₹2.47 lakh
969,Maruti New Wagon-R,Maruti,2019,"55,582 km",Petrol,Manual,"EMI ₹6,302/m*",₹3.57 lakh
970,Maruti Ciaz,Maruti,2016,"92,609 km",Diesel,Manual,"EMI ₹6,302/m*",₹2.21 lakh
971,Hyundai i20,Hyundai,2011,"68,382 km",Petrol,Manual,"EMI ₹6,302/m*",₹1.05 lakh
972,Ford Ecosport,Ford,2016,"57,941 km",Diesel,Manual,"EMI ₹6,302/m*",₹3.04 lakh
973,Tata Tiago,Tata,2018,"75,756 km",Petrol,Manual,"EMI ₹3,425/m*",₹1.94 lakh
974,Hyundai Creta,Hyundai,2017,"1,15,423 km",Diesel,Manual,"EMI ₹35,451/m*",₹3.99 lakh
975,Tata NEXON,Tata,2024,"14,456 km",Petrol,Auto,"EMI ₹14,075/m*",₹8.22 lakh
976,Honda City,Honda,2014,"61,767 km",Petrol,Manual,"EMI ₹13,153/m*",₹3.96 lakh
977,Tata PUNCH,Tata,2025,"21,160 km",Petrol,Manual,"EMI ₹12,339/m*",₹6.99 lakh
978,Honda Jazz,Honda,2015,"86,721 km",Petrol,Manual,"EMI ₹6,636/m*",₹2.52 lakh
979,Honda Amaze,Honda,2015,"1,36,833 km",Petrol,Manual,"EMI ₹6,926/m*",₹2.63 lakh
980,Maruti Swift,Maruti,2019,"1,71,337 km",Petrol,Manual,"EMI ₹8,898/m*",₹4.00 lakh
981,Nissan MAGNITE,Nissan,2021,"45,525 km",Petrol,Manual,"EMI ₹6,426/m*",₹3.64 lakh
982,Honda WR-V,Honda,2020,"91,938 km",Petrol,Manual,"EMI ₹9,497/m*",₹5.38 lakh
983,Ford Ecosport,Ford,2018,"72,263 km",Diesel,Manual,"EMI ₹22,089/m*",₹4.69 lakh
984,Hyundai Elite i20,Hyundai,2018,"79,190 km",Petrol,Manual,"EMI ₹6,743/m*",₹3.82 lakh
985,Tata Tiago,Tata,2018,"69,743 km",Petrol,Auto,"EMI ₹5,649/m*",₹3.20 lakh
986,Honda City,Honda,2015,"66,453 km",Petrol,Manual,"EMI ₹10,060/m*",₹3.82 lakh
987,Ford Ecosport,Ford,2018,"45,952 km",Diesel,Manual,"EMI ₹21,513/m*",₹4.57 lakh
988,Maruti Baleno,Maruti,2023,"70,799 km",Petrol,Manual,"EMI ₹7,714/m*",₹4.37 lakh
989,Hyundai Eon,Hyundai,2016,"93,443 km",Petrol,Manual,"EMI ₹2,558/m*",₹1.15 lakh
990,Ford Ecosport,Ford,2016,"1,03,250 km",Diesel,Manual,"EMI ₹2,558/m*",₹3.33 lakh
991,Maruti New Wagon-R,Maruti,2019,"2,10,850 km",Petrol,Manual,"EMI ₹7,363/m*",₹3.31 lakh
992,Honda Amaze,Honda,2017,"83,890 km",Diesel,Manual,"EMI ₹29,764/m*",₹3.35 lakh
993,Honda Amaze,Honda,2017,"85,099 km",Petrol,Manual,"EMI ₹7,194/m*",₹3.68 lakh
994,Maruti New Wagon-R,Maruti,2023,"32,770 km",Petrol,Manual,"EMI ₹8,650/m*",₹4.90 lakh
995,Volkswagen Vento,Volkswagen,2013,"1,06,443 km",Petrol,Manual,"EMI ₹6,025/m*",₹1.28 lakh
996,Renault Kwid,Renault,2017,"52,481 km",Petrol,Manual,"EMI ₹2,717/m*",₹1.39 lakh
997,Jeep Compass,Jeep,2017,"1,34,446 km",Petrol,Auto,"EMI ₹17,503/m*",₹8.05 lakh
998,Maruti IGNIS,Maruti,2018,"45,026 km",Petrol,Auto,"EMI ₹5,931/m*",₹3.36 lakh
999,Ford Ecosport,Ford,2016,"84,602 km",Diesel,Manual,"EMI ₹5,931/m*",₹3.25 lakh
1000,Honda Jazz,Honda,2017,"69,198 km",Petrol,Manual,"EMI ₹4,868/m*",₹2.49 lakh
1001,Tata Zest,Tata,2015,"42,176 km",Petrol,Manual,"EMI ₹4,345/m*",₹1.65 lakh
1002,Maruti Baleno,Maruti,2020,"51,599 km",Petrol,Manual,"EMI ₹8,032/m*",₹4.55 lakh
1003,Maruti Baleno,Maruti,2022,"44,480 km",Petrol,Manual,"EMI ₹9,780/m*",₹5.54 lakh
1004,Tata Hexa,Tata,2018,"63,287 km",Diesel,Manual,"EMI ₹26,502/m*",₹5.63 lakh
1005,Maruti Vitara Brezza,Maruti,2019,"1,16,171 km",Diesel,Manual,"EMI ₹16,939/m*",₹5.10 lakh
1006,Maruti Celerio,Maruti,2020,"86,805 km",Petrol,Manual,"EMI ₹5,967/m*",₹3.38 lakh
1007,Mahindra BOLERO NEO,Mahindra,2023,"21,815 km",Diesel,Manual,"EMI ₹16,557/m*",₹9.67 lakh
1008,Maruti Celerio,Maruti,2018,"97,108 km",Petrol,Manual,"EMI ₹5,172/m*",₹2.93 lakh
1009,Hyundai Elite i20,Hyundai,2016,"76,501 km",Petrol,Manual,"EMI ₹5,806/m*",₹2.61 lakh
1010,Hyundai GRAND I10 NIOS,Hyundai,2022,"36,572 km",Petrol,Manual,"EMI ₹8,897/m*",₹5.04 lakh
1011,Maruti Grand Vitara,Maruti,2023,"5,540 km",Petrol,Manual,"EMI ₹14,948/m*",₹8.73 lakh
1012,Renault Kwid,Renault,2016,"89,225 km",Petrol,Manual,"EMI ₹2,336/m*",₹1.05 lakh
1013,Nissan Sunny,Nissan,2018,"65,000 km",Petrol,Manual,"EMI ₹4,131/m*",₹2.34 lakh
1014,Tata Tiago,Tata,2019,"44,126 km",Petrol,Manual,"EMI ₹4,572/m*",₹2.59 lakh
1015,Hyundai GRAND I10 NIOS,Hyundai,2023,"26,523 km",Petrol,Manual,"EMI ₹10,239/m*",₹5.80 lakh
1016,Maruti Ciaz,Maruti,2016,"97,215 km",Petrol,Manual,"EMI ₹6,673/m*",₹3.00 lakh
1017,Hyundai Verna,Hyundai,2021,"51,547 km",Diesel,Manual,"EMI ₹14,726/m*",₹6.62 lakh
1018,Honda WR-V,Honda,2018,"49,988 km",Petrol,Manual,"EMI ₹7,961/m*",₹4.51 lakh
1019,Datsun Go,Datsun,2018,"17,414 km",Petrol,Manual,"EMI ₹2,913/m*",₹1.65 lakh
1020,Honda WR-V,Honda,2018,"78,915 km",Diesel,Manual,"EMI ₹22,077/m*",₹4.69 lakh
1021,Maruti Swift,Maruti,2017,"35,161 km",Petrol,Manual,"EMI ₹6,256/m*",₹3.20 lakh
1022,Ford Ecosport,Ford,2019,"1,12,149 km",Diesel,Manual,"EMI ₹16,973/m*",₹5.11 lakh
1023,Maruti SX4,Maruti,2011,"91,348 km",Petrol,Manual,"EMI ₹16,973/m*",₹1.08 lakh
1024,Volkswagen Polo,Volkswagen,2011,"75,931 km",Petrol,Manual,"EMI ₹16,973/m*",₹0.84 lakh
1025,Hyundai Grand i10,Hyundai,2015,"13,712 km",Petrol,Manual,"EMI ₹8,269/m*",₹3.14 lakh
1026,Hyundai Verna,Hyundai,2017,"1,04,893 km",Diesel,Auto,"EMI ₹33,763/m*",₹3.80 lakh
1027,Maruti S PRESSO,Maruti,2020,"3,798 km",Petrol,Manual,"EMI ₹5,949/m*",₹3.37 lakh
1028,Maruti Swift,Maruti,2018,"63,738 km",Petrol,Manual,"EMI ₹5,596/m*",₹3.17 lakh
1029,Maruti Swift,Maruti,2018,"86,398 km",Petrol,Manual,"EMI ₹5,614/m*",₹3.18 lakh
1030,Honda City,Honda,2015,"1,10,862 km",Petrol,Manual,"EMI ₹10,771/m*",₹4.09 lakh
1031,Maruti Swift,Maruti,2021,"59,774 km",Petrol,Manual,"EMI ₹5,967/m*",₹3.38 lakh
1032,Honda Amaze,Honda,2018,"72,961 km",Petrol,Manual,"EMI ₹5,702/m*",₹3.23 lakh
1033,Maruti Baleno,Maruti,2023,"39,312 km",Petrol,Manual,"EMI ₹8,279/m*",₹4.69 lakh
1034,Hyundai ALCAZAR,Hyundai,2022,"89,036 km",Petrol,Auto,"EMI ₹21,454/m*",₹12.53 lakh
1035,Honda City,Honda,2011,"1,14,966 km",Petrol,Manual,"EMI ₹21,454/m*",₹1.31 lakh
1036,Hyundai Santro Xing,Hyundai,2012,"69,744 km",Petrol,Manual,"EMI ₹7,463/m*",₹0.84 lakh
1037,Maruti Wagon R 1.0,Maruti,2011,"53,777 km",Petrol,Manual,"EMI ₹7,463/m*",₹0.94 lakh
1038,Tata TIGOR,Tata,2017,"68,864 km",Petrol,Manual,"EMI ₹4,536/m*",₹2.32 lakh
1039,Volkswagen Vento,Volkswagen,2011,"1,06,164 km",Petrol,Manual,"EMI ₹4,536/m*",₹0.97 lakh
1040,Mahindra XUV500,Mahindra,2018,"69,642 km",Diesel,Manual,"EMI ₹20,948/m*",₹4.45 lakh
1041,Maruti Baleno,Maruti,2019,"62,264 km",Petrol,Manual,"EMI ₹7,008/m*",₹3.97 lakh
1042,Hyundai VENUE,Hyundai,2023,"29,032 km",Petrol,Manual,"EMI ₹11,986/m*",₹6.79 lakh
1043,Hyundai i10,Hyundai,2012,"1,06,808 km",Petrol,Manual,"EMI ₹11,106/m*",₹1.25 lakh
1044,Tata ALTROZ,Tata,2021,"34,393 km",Petrol,Manual,"EMI ₹6,584/m*",₹3.73 lakh
1045,Mahindra Kuv100,Mahindra,2016,"52,724 km",Diesel,Manual,"EMI ₹6,584/m*",₹1.06 lakh
1046,Hyundai Verna,Hyundai,2022,"54,818 km",Petrol,Manual,"EMI ₹14,468/m*",₹8.45 lakh
1047,Maruti Baleno,Maruti,2019,"37,340 km",Petrol,Manual,"EMI ₹7,291/m*",₹4.13 lakh
1048,Honda City,Honda,2011,"1,46,072 km",Petrol,Manual,"EMI ₹7,291/m*",₹1.08 lakh
1049,Maruti Swift,Maruti,2020,"27,368 km",Petrol,Manual,"EMI ₹6,592/m*",₹3.73 lakh
1050,Maruti Swift Dzire,Maruti,2014,"82,562 km",Petrol,Manual,"EMI ₹7,805/m*",₹2.35 lakh
1051,Hyundai i20,Hyundai,2011,"76,084 km",Petrol,Manual,"EMI ₹7,805/m*",₹1.33 lakh
1052,Maruti Swift,Maruti,2018,"75,533 km",Petrol,Manual,"EMI ₹6,390/m*",₹3.62 lakh
1053,Maruti Baleno,Maruti,2016,"1,04,731 km",Petrol,Auto,"EMI ₹6,139/m*",₹2.76 lakh
1054,Tata NEXON,Tata,2025,"7,130 km",Petrol,Manual,"EMI ₹13,822/m*",₹7.83 lakh
1055,Maruti Swift Dzire,Maruti,2017,"1,06,394 km",Petrol,Manual,"EMI ₹8,876/m*",₹3.99 lakh
1056,Maruti Vitara Brezza,Maruti,2018,"25,003 km",Diesel,Auto,"EMI ₹25,890/m*",₹5.50 lakh
1057,Maruti Alto 800,Maruti,2012,"73,530 km",Petrol,Manual,"EMI ₹6,575/m*",₹0.74 lakh
1058,Hyundai Accent,Hyundai,2013,"1,62,984 km",Petrol,Manual,"EMI ₹4,378/m*",₹0.93 lakh
1059,Hyundai Santro Xing,Hyundai,2013,"1,14,412 km",Petrol,Manual,"EMI ₹5,931/m*",₹1.26 lakh
1060,Chevrolet Spark,Chevrolet,2011,"1,06,605 km",Petrol,Manual,"EMI ₹5,931/m*",₹0.47 lakh
1061,Maruti Swift,Maruti,2011,"1,14,535 km",Petrol,Manual,"EMI ₹5,931/m*",₹1.10 lakh
1062,Hyundai i10,Hyundai,2011,"1,20,355 km",Petrol,Manual,"EMI ₹5,931/m*",₹0.71 lakh
1063,Maruti Swift Dzire,Maruti,2013,"1,41,926 km",Petrol,Manual,"EMI ₹10,827/m*",₹2.30 lakh
1064,Renault Kwid,Renault,2015,"55,201 km",Petrol,Manual,"EMI ₹7,584/m*",₹2.88 lakh
1065,Renault Kiger,Renault,2022,"41,541 km",Petrol,Manual,"EMI ₹6,532/m*",₹3.70 lakh
1066,Maruti FRONX,Maruti,2024,"12,664 km",Petrol,Manual,"EMI ₹11,810/m*",₹6.69 lakh
1067,Maruti S Cross,Maruti,2016,"1,08,261 km",Diesel,Manual,"EMI ₹11,810/m*",₹3.07 lakh
1068,Tata NEXON,Tata,2022,"28,275 km",Petrol,Auto,"EMI ₹13,698/m*",₹8.00 lakh
1069,Mahindra Kuv100,Mahindra,2016,"68,317 km",Petrol,Manual,"EMI ₹3,515/m*",₹1.58 lakh
1070,Maruti Baleno,Maruti,2015,"96,901 km",Petrol,Manual,"EMI ₹6,373/m*",₹2.42 lakh
1071,Renault Duster,Renault,2019,"47,573 km",Petrol,Auto,"EMI ₹11,015/m*",₹6.24 lakh
1072,Hyundai Grand i10,Hyundai,2019,"98,211 km",Petrol,Manual,"EMI ₹6,037/m*",₹3.42 lakh
1073,KIA SONET,KIA,2020,"54,646 km",Petrol,Manual,"EMI ₹9,532/m*",₹5.40 lakh
1074,Maruti Wagon R 1.0,Maruti,2011,"1,34,547 km",Petrol,Manual,"EMI ₹9,532/m*",₹0.75 lakh
1075,Maruti Alto K10,Maruti,2011,"1,40,172 km",Petrol,Manual,"EMI ₹9,532/m*",₹1.00 lakh
1076,Hyundai Santro Xing,Hyundai,2014,"1,38,510 km",Petrol,Manual,"EMI ₹3,886/m*",₹1.17 lakh
1077,Tata Tiago,Tata,2019,"15,842 km",Petrol,Manual,"EMI ₹6,267/m*",₹3.55 lakh
1078,Renault Kiger,Renault,2022,"42,458 km",Petrol,Manual,"EMI ₹6,532/m*",₹3.70 lakh
1079,Renault Kwid,Renault,2016,"79,385 km",Petrol,Manual,"EMI ₹3,047/m*",₹1.37 lakh
1080,Datsun Redi Go,Datsun,2016,"64,874 km",Petrol,Manual,"EMI ₹2,158/m*",₹0.97 lakh
1081,Mahindra Kuv100,Mahindra,2016,"36,948 km",Petrol,Manual,"EMI ₹3,559/m*",₹1.60 lakh
1082,Tata TIGOR,Tata,2017,"44,904 km",Petrol,Manual,"EMI ₹5,376/m*",₹2.75 lakh
1083,Hyundai Elite i20,Hyundai,2015,"48,129 km",Petrol,Manual,"EMI ₹6,425/m*",₹2.44 lakh
1084,Hyundai Verna,Hyundai,2021,"22,236 km",Petrol,Manual,"EMI ₹13,698/m*",₹8.00 lakh
1085,Volkswagen Polo,Volkswagen,2015,"57,308 km",Petrol,Manual,"EMI ₹7,637/m*",₹2.90 lakh
1086,Tata NEXON,Tata,2023,"13,207 km",Petrol,Auto,"EMI ₹17,705/m*",₹10.34 lakh
1087,Mahindra TUV300,Mahindra,2017,"97,104 km",Diesel,Manual,"EMI ₹26,122/m*",₹2.94 lakh
1088,Maruti Eeco,Maruti,2011,"1,68,112 km",Petrol,Manual,"EMI ₹26,122/m*",₹0.94 lakh
1089,Hyundai Grand i10,Hyundai,2017,"84,785 km",Petrol,Auto,"EMI ₹6,940/m*",₹3.55 lakh
1090,Renault TRIBER,Renault,2019,"91,203 km",Petrol,Manual,"EMI ₹5,190/m*",₹2.94 lakh
1091,Tata ALTROZ,Tata,2021,"55,454 km",Petrol,Manual,"EMI ₹6,249/m*",₹3.54 lakh
1092,Maruti Alto 800,Maruti,2013,"1,23,066 km",Petrol,Manual,"EMI ₹8,050/m*",₹1.71 lakh
1093,Hyundai EXTER,Hyundai,2023,"37,328 km",Petrol,Manual,"EMI ₹11,280/m*",₹6.39 lakh
1094,Mahindra Kuv100,Mahindra,2016,"78,589 km",Diesel,Manual,"EMI ₹11,280/m*",₹1.65 lakh
1095,Maruti Alto,Maruti,2011,"20,783 km",Petrol,Manual,"EMI ₹11,280/m*",₹0.89 lakh
1096,Maruti Swift,Maruti,2018,"88,941 km",Petrol,Manual,"EMI ₹5,631/m*",₹3.19 lakh
1097,Mahindra Thar,Mahindra,2021,"18,527 km",Petrol,Manual,"EMI ₹18,663/m*",₹10.90 lakh
1098,Tata TIGOR,Tata,2017,"1,30,768 km",Diesel,Manual,"EMI ₹14,660/m*",₹1.65 lakh
1099,Maruti Swift,Maruti,2015,"1,68,652 km",Petrol,Manual,"EMI ₹7,163/m*",₹2.72 lakh
1100,Maruti Swift Dzire,Maruti,2013,"1,21,451 km",Petrol,Manual,"EMI ₹9,697/m*",₹2.06 lakh
1101,Honda Amaze,Honda,2014,"95,056 km",Petrol,Manual,"EMI ₹8,436/m*",₹2.54 lakh
1102,Maruti Celerio,Maruti,2014,"61,516 km",Petrol,Manual,"EMI ₹5,480/m*",₹1.65 lakh
1103,Datsun Go Plus,Datsun,2015,"73,863 km",Petrol,Manual,"EMI ₹3,555/m*",₹1.35 lakh
1104,Hyundai i10,Hyundai,2012,"98,693 km",Petrol,Manual,"EMI ₹12,261/m*",₹1.38 lakh
1105,Toyota Corolla Altis,Toyota,2016,"69,210 km",Petrol,Auto,"EMI ₹8,609/m*",₹3.87 lakh
