,Car Name,Brand,Year of Manufacture,Distance Driven,Fuel Type,Transmission Type,EMI,Price
920,Audi A6,Audi,2014,"88,072 km",Diesel,Auto,"EMI ₹32,951/m*",₹7.00 lakh
921,Honda City,Honda,2022,"19,500 km",Petrol,Manual,"EMI ₹14,914/m*",₹8.71 lakh
922,Hyundai Verna,Hyundai,2024,"41,242 km",Petrol,Manual,"EMI ₹19,160/m*",₹11.19 lakh
923,Jeep Compass,Jeep,2018,"1,35,585 km",Diesel,Manual,"EMI ₹14,681/m*",₹6.60 lakh
924,Maruti Eeco,Maruti,2016,"1,28,137 km",Petrol,Manual,"EMI ₹5,806/m*",₹2.61 lakh
925,BMW 5 Series,BMW,2013,"1,56,888 km",Diesel,Auto,"EMI ₹83,963/m*",₹9.50 lakh
926,Hyundai Grand i10,Hyundai,2017,"42,665 km",Petrol,Manual,"EMI ₹6,870/m*",₹3.51 lakh
927,Renault Lodgy,Renault,2017,"1,72,350 km",Diesel,Manual,"EMI ₹5,428/m*",₹2.44 lakh
928,Skoda Rapid,Skoda,2020,"81,002 km",Petrol,Manual,"EMI ₹10,062/m*",₹5.70 lakh
929,Maruti Swift Dzire,Maruti,2016,"1,75,412 km",Diesel,Manual,"EMI ₹11,218/m*",₹4.26 lakh
930,Mahindra XUV300,Mahindra,2019,"1,33,546 km",Diesel,Manual,"EMI ₹14,459/m*",₹6.50 lakh
931,Ford Ecosport,Ford,2016,"53,908 km",Petrol,Auto,"EMI ₹8,631/m*",₹3.88 lakh
932,Hyundai VENUE,Hyundai,2020,"1,11,500 km",Diesel,Manual,"EMI ₹15,082/m*",₹6.78 lakh
933,Hyundai Elite i20,Hyundai,2017,"75,072 km",Petrol,Manual,"EMI ₹8,798/m*",₹4.50 lakh
934,Mahindra XUV500,Mahindra,2021,"95,000 km",Diesel,Auto,"EMI ₹19,064/m*",₹11.13 lakh
935,Tata NEXON,Tata,2023,"24,288 km",Petrol,Manual,"EMI ₹12,798/m*",₹7.25 lakh
936,Hyundai NEW SANTRO,Hyundai,2019,"1,67,788 km",Petrol,Auto,"EMI ₹7,274/m*",₹3.27 lakh
937,Hyundai Creta,Hyundai,2017,"1,39,760 km",Petrol,Manual,"EMI ₹12,457/m*",₹5.60 lakh
938,Tata ALTROZ,Tata,2023,"69,732 km",Diesel,Manual,"EMI ₹10,574/m*",₹5.99 lakh
939,Skoda KUSHAQ,Skoda,2022,"91,900 km",Petrol,Auto,"EMI ₹15,581/m*",₹9.10 lakh
940,Hyundai Elite i20,Hyundai,2019,"61,036 km",Petrol,Manual,"EMI ₹8,350/m*",₹4.73 lakh
941,Honda City,Honda,2022,"78,518 km",Petrol,Manual,"EMI ₹14,862/m*",₹8.68 lakh
942,Hyundai Creta,Hyundai,2015,"3,17,475 km",Diesel,Manual,"EMI ₹17,271/m*",₹5.20 lakh
943,Honda City,Honda,2016,"1,23,578 km",Petrol,Manual,"EMI ₹9,654/m*",₹4.34 lakh
944,Hyundai Creta,Hyundai,2016,"1,81,229 km",Diesel,Manual,"EMI ₹15,563/m*",₹5.91 lakh
945,Mahindra XUV300,Mahindra,2019,"1,25,000 km",Diesel,Manual,"EMI ₹15,082/m*",₹6.78 lakh
946,Maruti Eeco,Maruti,2016,"38,383 km",Petrol,Manual,"EMI ₹6,673/m*",₹3.00 lakh
947,Nissan Kicks,Nissan,2021,"34,568 km",Petrol,Manual,"EMI ₹11,474/m*",₹6.50 lakh
948,Maruti Dzire,Maruti,2021,"1,35,071 km",Petrol,Manual,"EMI ₹9,676/m*",₹4.35 lakh
949,Honda City,Honda,2015,"1,92,678 km",Diesel,Manual,"EMI ₹12,313/m*",₹3.71 lakh
950,Honda City,Honda,2019,"1,08,137 km",Diesel,Manual,"EMI ₹13,725/m*",₹6.17 lakh
951,Hyundai Creta,Hyundai,2018,"1,68,209 km",Diesel,Manual,"EMI ₹15,571/m*",₹7.00 lakh
952,Maruti Ertiga,Maruti,2018,"1,30,881 km",Diesel,Manual,"EMI ₹13,792/m*",₹6.20 lakh
953,Mahindra XUV300,Mahindra,2020,"37,065 km",Diesel,Manual,"EMI ₹12,357/m*",₹7.00 lakh
954,Honda WR-V,Honda,2022,"42,144 km",Petrol,Manual,"EMI ₹13,134/m*",₹7.44 lakh
955,MG HECTOR,MG,2019,"38,474 km",Petrol,Auto,"EMI ₹13,698/m*",₹8.00 lakh
956,Hyundai Creta,Hyundai,2017,"86,680 km",Diesel,Manual,"EMI ₹15,616/m*",₹7.02 lakh
957,Tata NEXON,Tata,2022,"88,312 km",Diesel,Manual,"EMI ₹14,554/m*",₹8.50 lakh
958,Maruti Eeco,Maruti,2017,"92,363 km",Petrol,Manual,"EMI ₹5,943/m*",₹3.04 lakh
959,Jeep Compass,Jeep,2018,"95,995 km",Diesel,Manual,"EMI ₹11,926/m*",₹6.10 lakh
960,Tata PUNCH,Tata,2021,"53,918 km",Petrol,Manual,"EMI ₹11,969/m*",₹6.78 lakh
961,Volkswagen Vento,Volkswagen,2017,"1,26,185 km",Diesel,Auto,"EMI ₹11,122/m*",₹5.00 lakh
962,Honda City,Honda,2017,"29,594 km",Petrol,Auto,"EMI ₹17,131/m*",₹9.00 lakh
963,Skoda Laura,Skoda,2012,"2,54,150 km",Diesel,Manual,"EMI ₹17,131/m*",₹3.99 lakh
964,Honda Amaze,Honda,2017,"1,15,460 km",Petrol,Manual,"EMI ₹6,673/m*",₹3.00 lakh
965,Hyundai Creta,Hyundai,2020,"83,067 km",Petrol,Auto,"EMI ₹14,571/m*",₹8.51 lakh
966,Tata Safari,Tata,2022,"44,174 km",Diesel,Manual,"EMI ₹24,982/m*",₹14.59 lakh
967,Tata NEXON EV,Tata,2024,"24,754 km",Electric,Auto,"EMI ₹18,492/m*",₹10.80 lakh
968,Maruti S Cross,Maruti,2016,"81,563 km",Diesel,Manual,"EMI ₹12,667/m*",₹4.81 lakh
969,Tata Tiago,Tata,2023,"41,596 km",Petrol,Manual,"EMI ₹7,944/m*",₹4.50 lakh
970,Tata ALTROZ,Tata,2021,"94,344 km",Petrol,Manual,"EMI ₹9,003/m*",₹5.10 lakh
971,KIA SONET,KIA,2023,"57,807 km",Petrol,Auto,"EMI ₹14,554/m*",₹8.50 lakh
972,Mahindra XUV300,Mahindra,2022,"58,637 km",Petrol,Manual,"EMI ₹11,298/m*",₹6.40 lakh
973,Ford Ecosport,Ford,2019,"63,808 km",Petrol,Auto,"EMI ₹9,524/m*",₹5.39 lakh
974,MG ASTOR,MG,2022,"48,986 km",Petrol,Manual,"EMI ₹15,033/m*",₹8.78 lakh
975,Mahindra XUV500,Mahindra,2015,"1,09,962 km",Diesel,Manual,"EMI ₹13,286/m*",₹4.00 lakh
976,Mahindra XUV300,Mahindra,2022,"67,309 km",Diesel,Manual,"EMI ₹15,051/m*",₹8.79 lakh
977,Hyundai Elite i20,Hyundai,2018,"1,48,849 km",Petrol,Manual,"EMI ₹9,365/m*",₹4.21 lakh
978,Ford Ecosport,Ford,2016,"1,23,971 km",Diesel,Manual,"EMI ₹11,192/m*",₹4.25 lakh
979,Toyota URBAN CRUISER HYRYDER,Toyota,2024,"47,629 km",Hybrid,Auto,"EMI ₹26,163/m*",₹15.28 lakh
980,MG ASTOR,MG,2022,"42,792 km",Petrol,Manual,"EMI ₹14,982/m*",₹8.75 lakh
981,Jeep Compass,Jeep,2019,"1,10,000 km",Diesel,Manual,"EMI ₹17,662/m*",₹7.94 lakh
982,Volkswagen TAIGUN,Volkswagen,2022,"86,780 km",Petrol,Auto,"EMI ₹23,971/m*",₹14.00 lakh
983,Tata Harrier,Tata,2023,"31,128 km",Diesel,Manual,"EMI ₹22,482/m*",₹13.13 lakh
984,Tata Safari,Tata,2022,"88,056 km",Diesel,Manual,"EMI ₹17,996/m*",₹10.51 lakh
985,Honda City,Honda,2015,"1,03,940 km",Petrol,Auto,"EMI ₹11,376/m*",₹4.32 lakh
986,Jeep Compass,Jeep,2020,"43,357 km",Petrol,Manual,"EMI ₹13,715/m*",₹8.01 lakh
987,Ford Ecosport,Ford,2016,"60,387 km",Petrol,Auto,"EMI ₹11,612/m*",₹5.22 lakh
988,Audi Q3,Audi,2012,"1,26,336 km",Diesel,Auto,"EMI ₹11,612/m*",₹6.69 lakh
989,Skoda Octavia,Skoda,2016,"78,962 km",Petrol,Auto,"EMI ₹15,571/m*",₹7.00 lakh
990,MG ASTOR,MG,2022,"34,028 km",Petrol,Manual,"EMI ₹15,393/m*",₹8.99 lakh
991,Mahindra XUV300,Mahindra,2021,"96,560 km",Diesel,Manual,"EMI ₹12,569/m*",₹7.12 lakh
992,Jaguar XF,Jaguar,2012,"54,087 km",Diesel,Auto,"EMI ₹12,569/m*",₹12.00 lakh
993,MG HECTOR,MG,2019,"63,847 km",Diesel,Manual,"EMI ₹14,742/m*",₹8.61 lakh
994,Tata Harrier,Tata,2019,"75,090 km",Diesel,Manual,"EMI ₹16,609/m*",₹9.70 lakh
995,Toyota Innova Crysta,Toyota,2016,"2,45,170 km",Diesel,Manual,"EMI ₹29,102/m*",₹11.26 lakh
996,Maruti Ertiga,Maruti,2016,"84,801 km",Diesel,Manual,"EMI ₹12,746/m*",₹4.84 lakh
997,Volkswagen Passat,Volkswagen,2011,"1,34,902 km",Diesel,Auto,"EMI ₹12,746/m*",₹3.36 lakh
998,Hyundai Xcent,Hyundai,2019,"50,976 km",Petrol,Manual,"EMI ₹7,555/m*",₹4.28 lakh
999,Tata Harrier,Tata,2021,"73,266 km",Diesel,Manual,"EMI ₹20,547/m*",₹12.00 lakh
1000,Maruti Eeco,Maruti,2019,"93,778 km",Petrol,Manual,"EMI ₹6,178/m*",₹3.50 lakh
1001,Skoda Laura,Skoda,2013,"2,51,891 km",Diesel,Auto,"EMI ₹31,669/m*",₹3.56 lakh
1002,Jaguar XF,Jaguar,2013,"43,311 km",Diesel,Auto,"EMI ₹101,639/m*",₹11.50 lakh
1003,Honda City,Honda,2017,"46,280 km",Petrol,Auto,"EMI ₹12,688/m*",₹6.49 lakh
1004,Hyundai Creta,Hyundai,2018,"1,06,891 km",Petrol,Auto,"EMI ₹16,038/m*",₹7.21 lakh
1005,KIA SELTOS,KIA,2023,"29,570 km",Petrol,Auto,"EMI ₹22,225/m*",₹12.98 lakh
1006,Renault Captur,Renault,2017,"1,48,000 km",Diesel,Manual,"EMI ₹8,550/m*",₹3.84 lakh
1007,Hyundai Creta,Hyundai,2020,"1,21,068 km",Petrol,Auto,"EMI ₹19,025/m*",₹8.75 lakh
1008,BMW 5 Series,BMW,2014,"1,29,929 km",Diesel,Auto,"EMI ₹58,260/m*",₹12.50 lakh
1009,BMW 5 Series,BMW,2013,"28,466 km",Diesel,Auto,"EMI ₹94,568/m*",₹10.70 lakh
1010,Maruti Ertiga,Maruti,2013,"1,44,000 km",Petrol,Manual,"EMI ₹19,159/m*",₹4.07 lakh
1011,Volkswagen Passat,Volkswagen,2012,"1,96,410 km",Diesel,Auto,"EMI ₹19,159/m*",₹4.00 lakh
1012,KIA SELTOS,KIA,2020,"1,36,976 km",Petrol,Auto,"EMI ₹18,546/m*",₹8.53 lakh
1013,MG HECTOR PLUS,MG,2022,"17,183 km",Petrol,Auto,"EMI ₹24,605/m*",₹14.37 lakh
1014,Tata Harrier,Tata,2023,"35,540 km",Diesel,Manual,"EMI ₹22,773/m*",₹13.30 lakh
1015,MG ZS EV,MG,2022,"85,960 km",Electric,Auto,"EMI ₹21,403/m*",₹12.50 lakh
1016,MG ZS EV,MG,2022,"1,07,567 km",Electric,Auto,"EMI ₹31,961/m*",₹14.70 lakh
1017,KIA SELTOS,KIA,2022,"23,638 km",Petrol,Manual,"EMI ₹16,146/m*",₹9.43 lakh
1018,Skoda Octavia,Skoda,2017,"81,875 km",Petrol,Auto,"EMI ₹14,663/m*",₹7.50 lakh
1019,KIA SELTOS,KIA,2019,"1,00,650 km",Petrol,Auto,"EMI ₹20,242/m*",₹9.31 lakh
1020,Hyundai Creta,Hyundai,2016,"1,31,452 km",Diesel,Auto,"EMI ₹15,590/m*",₹5.92 lakh
1021,Maruti Eeco,Maruti,2021,"62,054 km",Petrol,Manual,"EMI ₹8,032/m*",₹4.55 lakh
1022,KIA SELTOS,KIA,2020,"88,471 km",Diesel,Manual,"EMI ₹20,941/m*",₹12.23 lakh
1023,Audi Q5,Audi,2011,"1,30,293 km",Diesel,Auto,"EMI ₹20,941/m*",₹8.10 lakh
1024,MG HECTOR,MG,2020,"48,777 km",Petrol,Auto,"EMI ₹17,756/m*",₹10.37 lakh
1025,Hyundai Creta,Hyundai,2016,"2,06,574 km",Diesel,Manual,"EMI ₹15,800/m*",₹6.00 lakh
1026,Skoda Octavia,Skoda,2017,"49,318 km",Diesel,Auto,"EMI ₹29,244/m*",₹13.45 lakh
1027,Tata NEXON EV,Tata,2023,"48,081 km",Electric,Auto,"EMI ₹16,335/m*",₹9.54 lakh
1028,MG HECTOR PLUS,MG,2020,"27,309 km",Petrol,Auto,"EMI ₹17,996/m*",₹10.51 lakh
1029,Hyundai Santa Fe,Hyundai,2012,"86,669 km",Diesel,Manual,"EMI ₹17,996/m*",₹4.50 lakh
1030,Skoda Superb,Skoda,2022,"48,749 km",Petrol,Auto,"EMI ₹41,488/m*",₹24.23 lakh
1031,Jeep Compass,Jeep,2021,"32,367 km",Petrol,Auto,"EMI ₹29,981/m*",₹17.51 lakh
1032,Tata TIAGO EV,Tata,2023,"66,898 km",Electric,Auto,"EMI ₹13,045/m*",₹7.39 lakh
1033,Jeep Compass,Jeep,2022,"48,903 km",Diesel,Auto,"EMI ₹34,502/m*",₹20.15 lakh
1034,Skoda Kodiaq,Skoda,2019,"80,362 km",Diesel,Auto,"EMI ₹29,742/m*",₹17.37 lakh
1035,Tata NEXON EV,Tata,2022,"67,450 km",Electric,Auto,"EMI ₹16,438/m*",₹9.60 lakh
1036,Mercedes Benz E Class,Mercedes,2013,"52,636 km",Diesel,Auto,"EMI ₹46,379/m*",₹5.22 lakh
1037,Hyundai VENUE,Hyundai,2022,"79,667 km",Diesel,Manual,"EMI ₹12,092/m*",₹6.85 lakh
1038,Chevrolet Cruze,Chevrolet,2012,"72,002 km",Diesel,Manual,"EMI ₹12,092/m*",₹2.50 lakh
1039,Honda Amaze,Honda,2018,"1,23,040 km",Petrol,Manual,"EMI ₹7,697/m*",₹3.46 lakh
1040,Mahindra Xylo,Mahindra,2016,"2,20,725 km",Diesel,Manual,"EMI ₹9,217/m*",₹3.50 lakh
1041,Maruti Vitara Brezza,Maruti,2016,"1,40,345 km",Diesel,Manual,"EMI ₹12,772/m*",₹4.85 lakh
1042,Renault Pulse,Renault,2013,"1,12,009 km",Diesel,Manual,"EMI ₹11,373/m*",₹1.28 lakh
1043,Volkswagen Vento,Volkswagen,2011,"83,775 km",Petrol,Auto,"EMI ₹11,373/m*",₹1.46 lakh
1044,Tata Indigo ECS,Tata,2014,"1,32,610 km",Diesel,Manual,"EMI ₹3,295/m*",₹0.70 lakh
1045,Maruti Ertiga,Maruti,2020,"61,792 km",Petrol,Manual,"EMI ₹12,009/m*",₹6.80 lakh
1046,Maruti Ertiga,Maruti,2013,"72,965 km",Petrol,Manual,"EMI ₹17,182/m*",₹3.65 lakh
1047,Maruti Alto 800,Maruti,2013,"82,181 km",Petrol,Manual,"EMI ₹6,590/m*",₹1.40 lakh
1048,Tata Nano,Tata,2011,"62,948 km",Petrol,Manual,"EMI ₹6,590/m*",₹0.24 lakh
1049,Maruti Vitara Brezza,Maruti,2021,"1,03,748 km",Petrol,Manual,"EMI ₹10,833/m*",₹4.87 lakh
1050,Toyota Fortuner,Toyota,2013,"98,498 km",Diesel,Auto,"EMI ₹66,637/m*",₹7.50 lakh
1051,Maruti Dzire,Maruti,2018,"1,04,257 km",Diesel,Manual,"EMI ₹8,800/m*",₹3.96 lakh
1052,Datsun Redi Go,Datsun,2017,"10,718 km",Petrol,Manual,"EMI ₹2,581/m*",₹1.32 lakh
1053,Mercedes Benz C Class,Mercedes,2013,"61,685 km",Petrol,Auto,"EMI ₹25,467/m*",₹5.41 lakh
1054,Ford Ecosport,Ford,2013,"1,29,140 km",Diesel,Manual,"EMI ₹21,146/m*",₹2.38 lakh
1055,Hyundai Verna,Hyundai,2016,"69,806 km",Diesel,Manual,"EMI ₹10,718/m*",₹4.07 lakh
1056,Honda City,Honda,2019,"2,19,811 km",Diesel,Manual,"EMI ₹13,347/m*",₹6.00 lakh
1057,Maruti Swift Dzire,Maruti,2010,"62,801 km",Petrol,Manual,"EMI ₹13,347/m*",₹1.25 lakh
1058,Hyundai i20,Hyundai,2012,"76,817 km",Petrol,Manual,"EMI ₹16,437/m*",₹1.85 lakh
1059,Hyundai GRAND I10 NIOS,Hyundai,2020,"69,627 km",Petrol,Auto,"EMI ₹6,902/m*",₹3.91 lakh
1060,Skoda SLAVIA,Skoda,2023,"42,093 km",Petrol,Auto,"EMI ₹14,212/m*",₹8.30 lakh
1061,Datsun Redi Go,Datsun,2018,"64,441 km",Petrol,Manual,"EMI ₹1,977/m*",₹1.12 lakh
1062,Tata ALTROZ,Tata,2022,"49,911 km",Petrol,Auto,"EMI ₹9,091/m*",₹5.15 lakh
1063,Tata PUNCH EV,Tata,2024,"41,449 km",Electric,Auto,"EMI ₹14,691/m*",₹8.58 lakh
1064,Honda Amaze,Honda,2017,"1,08,922 km",Petrol,Manual,"EMI ₹6,362/m*",₹2.86 lakh
1065,Tata NEXON,Tata,2024,"39,320 km",Diesel,Auto,"EMI ₹16,677/m*",₹9.74 lakh
1066,Hyundai Creta,Hyundai,2016,"66,511 km",Diesel,Manual,"EMI ₹17,986/m*",₹6.83 lakh
1067,Hyundai Verna,Hyundai,2015,"1,02,228 km",Diesel,Manual,"EMI ₹12,954/m*",₹3.90 lakh
1068,BMW 3 Series,BMW,2013,"1,14,000 km",Diesel,Auto,"EMI ₹95,452/m*",₹10.80 lakh
1069,Maruti Alto 800,Maruti,2017,"57,608 km",Petrol,Manual,"EMI ₹4,399/m*",₹2.25 lakh
1070,Hyundai Creta,Hyundai,2018,"1,76,202 km",Diesel,Auto,"EMI ₹15,794/m*",₹7.10 lakh
1071,Tata Tiago,Tata,2018,"32,210 km",Petrol,Auto,"EMI ₹5,649/m*",₹3.20 lakh
1072,Hyundai Verna,Hyundai,2019,"68,842 km",Diesel,Manual,"EMI ₹10,740/m*",₹6.08 lakh
1073,Hyundai Creta,Hyundai,2022,"57,862 km",Petrol,Auto,"EMI ₹20,718/m*",₹12.10 lakh
1074,Honda Jazz,Honda,2017,"48,856 km",Petrol,Auto,"EMI ₹7,660/m*",₹3.92 lakh
1075,Jeep Compass,Jeep,2018,"41,804 km",Petrol,Auto,"EMI ₹14,212/m*",₹8.30 lakh
1076,Hyundai Elite i20,Hyundai,2017,"99,127 km",Petrol,Manual,"EMI ₹7,363/m*",₹3.77 lakh
1077,Maruti Ciaz,Maruti,2021,"54,986 km",Petrol,Auto,"EMI ₹9,034/m*",₹5.12 lakh
1078,Tata ALTROZ,Tata,2021,"43,932 km",Petrol,Manual,"EMI ₹7,742/m*",₹4.39 lakh
1079,Honda City,Honda,2021,"71,259 km",Petrol,Manual,"EMI ₹11,268/m*",₹6.38 lakh
1080,KIA SONET,KIA,2021,"12,350 km",Petrol,Manual,"EMI ₹12,150/m*",₹6.88 lakh
1081,Maruti Ciaz,Maruti,2018,"49,442 km",Petrol,Manual,"EMI ₹7,257/m*",₹4.11 lakh
1082,Maruti Swift,Maruti,2019,"72,175 km",Petrol,Auto,"EMI ₹7,878/m*",₹4.46 lakh
1083,Hyundai Grand i10,Hyundai,2015,"78,293 km",Petrol,Manual,"EMI ₹7,080/m*",₹2.69 lakh
1084,Maruti Vitara Brezza,Maruti,2016,"1,04,764 km",Diesel,Manual,"EMI ₹13,541/m*",₹5.14 lakh
1085,Maruti Dzire,Maruti,2020,"49,951 km",Petrol,Manual,"EMI ₹7,797/m*",₹4.42 lakh
1086,Maruti Dzire,Maruti,2020,"36,501 km",Petrol,Auto,"EMI ₹8,486/m*",₹4.81 lakh
1087,Hyundai Creta,Hyundai,2016,"57,357 km",Diesel,Manual,"EMI ₹18,281/m*",₹6.94 lakh
1088,Mahindra Thar,Mahindra,2021,"25,244 km",Petrol,Auto,"EMI ₹14,799/m*",₹8.64 lakh
1089,Mahindra XUV300,Mahindra,2022,"49,824 km",Diesel,Manual,"EMI ₹10,592/m*",₹6.00 lakh
1090,Maruti S Cross,Maruti,2021,"1,19,619 km",CNG,Auto,"EMI ₹11,775/m*",₹5.29 lakh
1091,Maruti New Wagon-R,Maruti,2021,"47,019 km",CNG,Manual,"EMI ₹7,128/m*",₹4.04 lakh
1092,Hyundai VENUE,Hyundai,2019,"51,442 km",Petrol,Manual,"EMI ₹9,965/m*",₹5.64 lakh
1093,Maruti New Wagon-R,Maruti,2021,"91,627 km",CNG,Manual,"EMI ₹7,309/m*",₹4.14 lakh
1094,Honda City,Honda,2019,"61,120 km",Petrol,Manual,"EMI ₹10,043/m*",₹5.69 lakh
1095,Honda City,Honda,2021,"72,107 km",Petrol,Auto,"EMI ₹13,711/m*",₹8.01 lakh
1096,Maruti Ertiga,Maruti,2017,"98,216 km",Diesel,Manual,"EMI ₹10,349/m*",₹4.65 lakh
1097,Maruti Alto,Maruti,2022,"94,822 km",Petrol,Manual,"EMI ₹4,235/m*",₹2.40 lakh
1098,Maruti Ciaz,Maruti,2016,"66,186 km",Diesel,Manual,"EMI ₹11,655/m*",₹4.43 lakh
1099,Hyundai GRAND I10 NIOS,Hyundai,2020,"48,835 km",Petrol,Manual,"EMI ₹7,845/m*",₹4.44 lakh
