,Car Name,Brand,Year of Manufacture,Distance Driven,Fuel Type,Transmission Type,EMI,Price
272,Hyundai Verna,Hyundai,2014,"1,75,394 km",Diesel,Manual,"EMI ₹14,357/m*",₹3.05 lakh
273,Honda WR-V,Honda,2017,"1,12,928 km",Diesel,Manual,"EMI ₹8,609/m*",₹3.87 lakh
274,Hyundai VENUE,Hyundai,2021,"1,00,421 km",Diesel,Manual,"EMI ₹15,571/m*",₹7.00 lakh
275,Hyundai NEW SANTRO,Hyundai,2018,"61,669 km",Petrol,Manual,"EMI ₹5,578/m*",₹3.16 lakh
276,Maruti Vitara Brezza,Maruti,2019,"2,48,440 km",Diesel,Manual,"EMI ₹9,610/m*",₹4.32 lakh
277,Hyundai Verna,Hyundai,2014,"1,56,094 km",Diesel,Auto,"EMI ₹15,723/m*",₹3.34 lakh
278,Toyota Innova Crysta,Toyota,2020,"1,78,152 km",Diesel,Manual,"EMI ₹36,375/m*",₹16.73 lakh
279,Honda Jazz,Honda,2017,"63,145 km",Petrol,Manual,"EMI ₹6,843/m*",₹3.50 lakh
280,Maruti Vitara Brezza,Maruti,2020,"55,484 km",Diesel,Manual,"EMI ₹11,245/m*",₹6.37 lakh
281,Maruti Swift Dzire,Maruti,2015,"35,243 km",Diesel,Manual,"EMI ₹11,691/m*",₹3.52 lakh
282,Maruti Grand Vitara,Maruti,2024,"20,807 km",Petrol,Manual,"EMI ₹18,150/m*",₹10.60 lakh
283,Ford Ecosport,Ford,2017,"1,10,002 km",Diesel,Manual,"EMI ₹8,342/m*",₹3.75 lakh
284,KIA SONET,KIA,2025,"1,822 km",Petrol,Manual,"EMI ₹15,444/m*",₹9.02 lakh
285,Honda Amaze,Honda,2018,"54,440 km",Petrol,Manual,"EMI ₹7,573/m*",₹4.29 lakh
286,Skoda KUSHAQ,Skoda,2022,"63,820 km",Petrol,Manual,"EMI ₹13,963/m*",₹7.91 lakh
287,Tata NEXON,Tata,2021,"61,767 km",Petrol,Manual,"EMI ₹10,256/m*",₹5.81 lakh
288,Honda WR-V,Honda,2021,"86,789 km",Diesel,Manual,"EMI ₹13,240/m*",₹7.50 lakh
289,Maruti Dzire,Maruti,2017,"96,409 km",Diesel,Manual,"EMI ₹10,032/m*",₹4.51 lakh
290,Hyundai VENUE,Hyundai,2024,"10,237 km",Petrol,Manual,"EMI ₹15,153/m*",₹8.85 lakh
291,Maruti IGNIS,Maruti,2019,"42,567 km",Petrol,Manual,"EMI ₹6,479/m*",₹3.67 lakh
292,Tata NEXON,Tata,2022,"53,199 km",Diesel,Manual,"EMI ₹15,599/m*",₹9.11 lakh
293,Ford Figo Aspire,Ford,2018,"78,585 km",Petrol,Manual,"EMI ₹5,649/m*",₹3.20 lakh
294,KIA CARENS,KIA,2022,"1,04,000 km",Diesel,Manual,"EMI ₹21,090/m*",₹9.70 lakh
295,Tata Tiago,Tata,2022,"64,287 km",Petrol,Manual,"EMI ₹7,944/m*",₹4.50 lakh
296,Jeep Compass,Jeep,2017,"1,68,684 km",Petrol,Auto,"EMI ₹14,459/m*",₹6.50 lakh
297,Tata Safari,Tata,2022,"1,07,322 km",Diesel,Auto,"EMI ₹33,701/m*",₹15.50 lakh
298,Ford Ecosport,Ford,2020,"89,412 km",Petrol,Manual,"EMI ₹10,874/m*",₹6.16 lakh
299,Hyundai Creta,Hyundai,2019,"92,483 km",Diesel,Manual,"EMI ₹11,969/m*",₹6.78 lakh
300,Maruti Vitara Brezza,Maruti,2019,"95,330 km",Diesel,Auto,"EMI ₹10,415/m*",₹5.90 lakh
301,Mahindra Scorpio,Mahindra,2017,"1,33,298 km",Diesel,Manual,"EMI ₹16,906/m*",₹7.60 lakh
302,Honda City,Honda,2015,"1,54,733 km",Diesel,Manual,"EMI ₹10,263/m*",₹3.09 lakh
303,Nissan Micra,Nissan,2012,"73,760 km",Diesel,Manual,"EMI ₹10,263/m*",₹1.30 lakh
304,Hyundai Grand i10,Hyundai,2016,"53,813 km",Petrol,Manual,"EMI ₹6,940/m*",₹3.12 lakh
305,Mahindra XUV300,Mahindra,2022,"74,870 km",Diesel,Manual,"EMI ₹11,421/m*",₹6.47 lakh
306,Hyundai NEW I20,Hyundai,2020,"1,05,612 km",Petrol,Auto,"EMI ₹14,615/m*",₹6.57 lakh
307,Maruti Ciaz,Maruti,2014,"1,42,000 km",Diesel,Manual,"EMI ₹12,663/m*",₹2.69 lakh
308,Mahindra XUV300,Mahindra,2021,"60,764 km",Petrol,Manual,"EMI ₹9,991/m*",₹5.66 lakh
309,Mahindra XUV700,Mahindra,2022,"1,25,493 km",Diesel,Manual,"EMI ₹29,678/m*",₹13.65 lakh
310,Hyundai XCENT PRIME,Hyundai,2021,"60,516 km",Petrol,Manual,"EMI ₹7,944/m*",₹4.50 lakh
311,Maruti Alto,Maruti,2022,"45,796 km",Petrol,Manual,"EMI ₹6,178/m*",₹3.50 lakh
312,Maruti IGNIS,Maruti,2025,"4,030 km",Petrol,Manual,"EMI ₹9,497/m*",₹5.38 lakh
313,Maruti Baleno,Maruti,2018,"48,531 km",Petrol,Manual,"EMI ₹7,644/m*",₹4.33 lakh
314,Honda Amaze,Honda,2022,"13,048 km",Petrol,Manual,"EMI ₹11,232/m*",₹6.36 lakh
315,Maruti Dzire,Maruti,2020,"66,955 km",Petrol,Manual,"EMI ₹9,074/m*",₹5.14 lakh
316,MG HECTOR,MG,2021,"91,767 km",Petrol,Auto,"EMI ₹21,369/m*",₹12.48 lakh
317,Maruti Vitara Brezza,Maruti,2018,"66,160 km",Diesel,Manual,"EMI ₹9,462/m*",₹4.84 lakh
318,Maruti Grand Vitara,Maruti,2024,"16,098 km",Petrol,Manual,"EMI ₹20,222/m*",₹11.81 lakh
319,Tata NEXON,Tata,2022,"15,686 km",Petrol,Manual,"EMI ₹14,034/m*",₹7.95 lakh
320,Maruti S Cross,Maruti,2017,"60,615 km",Diesel,Manual,"EMI ₹9,298/m*",₹4.18 lakh
321,Hyundai VENUE,Hyundai,2020,"1,26,475 km",Diesel,Manual,"EMI ₹14,325/m*",₹6.44 lakh
322,Tata ALTROZ,Tata,2022,"52,324 km",Petrol,Manual,"EMI ₹11,757/m*",₹6.66 lakh
323,Hyundai Creta,Hyundai,2019,"63,293 km",Diesel,Manual,"EMI ₹12,692/m*",₹7.19 lakh
324,Hyundai Verna,Hyundai,2024,"22,349 km",Petrol,Auto,"EMI ₹26,557/m*",₹15.51 lakh
325,Nissan Sunny,Nissan,2017,"69,665 km",Petrol,Auto,"EMI ₹6,667/m*",₹3.41 lakh
326,Hyundai Creta,Hyundai,2021,"69,136 km",Diesel,Auto,"EMI ₹19,725/m*",₹11.52 lakh
327,Hyundai Creta,Hyundai,2018,"89,859 km",Diesel,Manual,"EMI ₹12,805/m*",₹6.55 lakh
328,Mahindra XUV700,Mahindra,2022,"67,280 km",Diesel,Auto,"EMI ₹27,345/m*",₹15.97 lakh
329,Maruti Vitara Brezza,Maruti,2021,"60,717 km",Petrol,Manual,"EMI ₹10,009/m*",₹5.67 lakh
330,Maruti Ciaz,Maruti,2020,"60,436 km",Petrol,Manual,"EMI ₹10,150/m*",₹5.75 lakh
331,Hyundai Creta,Hyundai,2018,"1,00,765 km",Petrol,Manual,"EMI ₹14,592/m*",₹6.56 lakh
332,Toyota Innova Crysta,Toyota,2017,"1,22,976 km",Diesel,Manual,"EMI ₹20,460/m*",₹9.41 lakh
333,MG HECTOR,MG,2021,"40,842 km",Petrol,Manual,"EMI ₹18,818/m*",₹10.99 lakh
334,KIA SONET,KIA,2021,"41,988 km",Petrol,Manual,"EMI ₹13,434/m*",₹7.61 lakh
335,Honda City,Honda,2015,"19,932 km",Petrol,Manual,"EMI ₹11,192/m*",₹4.25 lakh
336,KIA SELTOS,KIA,2023,"25,614 km",Petrol,Manual,"EMI ₹19,708/m*",₹11.51 lakh
337,Honda City,Honda,2017,"52,538 km",Petrol,Manual,"EMI ₹11,984/m*",₹6.13 lakh
338,Mahindra XUV700,Mahindra,2023,"47,061 km",Diesel,Manual,"EMI ₹29,433/m*",₹17.19 lakh
339,Toyota Innova,Toyota,2015,"56,554 km",Diesel,Manual,"EMI ₹17,183/m*",₹5.17 lakh
340,MG ASTOR,MG,2021,"72,722 km",Petrol,Auto,"EMI ₹13,240/m*",₹7.50 lakh
341,KIA SONET,KIA,2025,"21,203 km",Petrol,Manual,"EMI ₹17,910/m*",₹10.46 lakh
342,Maruti Baleno,Maruti,2019,"1,49,377 km",Petrol,Manual,"EMI ₹9,187/m*",₹4.13 lakh
343,Maruti Swift,Maruti,2023,"54,210 km",Petrol,Manual,"EMI ₹18,287/m*",₹10.68 lakh
344,Maruti Dzire,Maruti,2017,"1,11,836 km",Diesel,Manual,"EMI ₹9,409/m*",₹4.23 lakh
345,KIA SELTOS,KIA,2022,"27,841 km",Petrol,Manual,"EMI ₹18,681/m*",₹10.91 lakh
346,Ford Ecosport,Ford,2020,"61,666 km",Petrol,Manual,"EMI ₹10,751/m*",₹6.09 lakh
347,Maruti Ciaz,Maruti,2014,"60,341 km",Petrol,Manual,"EMI ₹11,193/m*",₹3.37 lakh
348,Skoda SLAVIA,Skoda,2023,"13,821 km",Petrol,Auto,"EMI ₹20,650/m*",₹12.06 lakh
349,Hyundai Verna,Hyundai,2016,"49,247 km",Diesel,Manual,"EMI ₹10,534/m*",₹4.00 lakh
350,Mahindra XUV300,Mahindra,2022,"66,787 km",Petrol,Manual,"EMI ₹11,969/m*",₹6.78 lakh
351,BMW 3 Series,BMW,2016,"1,55,692 km",Diesel,Auto,"EMI ₹28,430/m*",₹11.00 lakh
352,Toyota Innova,Toyota,2015,"1,57,784 km",Diesel,Manual,"EMI ₹18,567/m*",₹5.59 lakh
353,Ford Ecosport,Ford,2016,"1,64,174 km",Diesel,Manual,"EMI ₹7,979/m*",₹3.03 lakh
354,Hyundai XCENT PRIME,Hyundai,2021,"60,726 km",Petrol,Manual,"EMI ₹7,944/m*",₹4.50 lakh
355,Hyundai Creta,Hyundai,2023,"26,833 km",Petrol,Manual,"EMI ₹16,848/m*",₹9.84 lakh
356,Tata NEXON,Tata,2022,"30,316 km",Petrol,Manual,"EMI ₹12,745/m*",₹7.22 lakh
357,MG HECTOR,MG,2020,"1,65,080 km",Diesel,Manual,"EMI ₹23,917/m*",₹11.00 lakh
358,Tata Harrier,Tata,2019,"70,624 km",Diesel,Manual,"EMI ₹14,982/m*",₹8.75 lakh
359,Hyundai Creta,Hyundai,2022,"1,00,001 km",Petrol,Manual,"EMI ₹19,568/m*",₹9.00 lakh
360,Jeep MERIDIAN,Jeep,2022,"64,489 km",Diesel,Auto,"EMI ₹35,207/m*",₹20.56 lakh
361,Toyota Innova Crysta,Toyota,2022,"1,10,742 km",Diesel,Auto,"EMI ₹33,701/m*",₹15.50 lakh
362,Landrover Range Rover Evoque,Landrover,2020,"30,833 km",Petrol,Auto,"EMI ₹43,988/m*",₹25.69 lakh
363,Mahindra MARAZZO,Mahindra,2019,"1,87,820 km",Diesel,Manual,"EMI ₹15,794/m*",₹7.10 lakh
364,KIA SELTOS,KIA,2020,"1,06,297 km",Diesel,Auto,"EMI ₹26,678/m*",₹12.27 lakh
365,Maruti Eeco,Maruti,2021,"1,65,973 km",Petrol,Manual,"EMI ₹7,496/m*",₹3.37 lakh
366,MG HECTOR PLUS,MG,2021,"76,702 km",Diesel,Manual,"EMI ₹27,242/m*",₹15.91 lakh
367,Jeep Compass,Jeep,2020,"1,26,854 km",Diesel,Manual,"EMI ₹33,483/m*",₹15.40 lakh
368,KIA SONET,KIA,2022,"35,709 km",Diesel,Manual,"EMI ₹15,393/m*",₹8.99 lakh
369,Hyundai Creta,Hyundai,2024,"25,365 km",Petrol,Manual,"EMI ₹18,835/m*",₹11.00 lakh
370,Hyundai Creta,Hyundai,2017,"80,164 km",Diesel,Manual,"EMI ₹14,348/m*",₹6.45 lakh
371,Mahindra Scorpio,Mahindra,2020,"97,808 km",Diesel,Manual,"EMI ₹16,266/m*",₹9.50 lakh
372,Mahindra XUV300,Mahindra,2024,"79,778 km",Diesel,Manual,"EMI ₹20,975/m*",₹12.25 lakh
373,KIA SONET,KIA,2021,"89,392 km",Diesel,Manual,"EMI ₹13,063/m*",₹7.40 lakh
374,Toyota Fortuner,Toyota,2013,"10,00,00,000 km",Diesel,Manual,"EMI ₹57,752/m*",₹6.50 lakh
375,Audi Q3,Audi,2012,"2,40,658 km",Diesel,Auto,"EMI ₹57,752/m*",₹4.84 lakh
376,Toyota Etios,Toyota,2018,"2,21,769 km",Diesel,Manual,"EMI ₹7,852/m*",₹3.53 lakh
377,Mahindra XUV300,Mahindra,2020,"48,728 km",Petrol,Manual,"EMI ₹13,928/m*",₹7.89 lakh
378,Mahindra SCORPIO-N,Mahindra,2023,"25,796 km",Diesel,Manual,"EMI ₹27,687/m*",₹16.17 lakh
379,Honda Mobilio,Honda,2015,"1,55,533 km",Diesel,Manual,"EMI ₹11,891/m*",₹3.58 lakh
380,Maruti Vitara Brezza,Maruti,2018,"1,02,027 km",Diesel,Auto,"EMI ₹11,790/m*",₹5.30 lakh
381,KIA SONET,KIA,2024,"10,765 km",Petrol,Auto,"EMI ₹20,016/m*",₹11.69 lakh
382,MG HECTOR,MG,2019,"76,778 km",Diesel,Manual,"EMI ₹19,263/m*",₹11.25 lakh
383,Mahindra XUV300,Mahindra,2022,"1,02,667 km",Diesel,Manual,"EMI ₹17,394/m*",₹8.00 lakh
384,Tata TIAGO EV,Tata,2023,"1,05,000 km",Electric,Auto,"EMI ₹13,324/m*",₹5.99 lakh
385,MG HECTOR,MG,2024,"5,935 km",Diesel,Manual,"EMI ₹31,677/m*",₹18.50 lakh
386,BMW X5,BMW,2016,"67,324 km",Diesel,Auto,"EMI ₹55,697/m*",₹21.55 lakh
387,Toyota Innova Crysta,Toyota,2018,"1,16,207 km",Diesel,Manual,"EMI ₹23,917/m*",₹11.00 lakh
388,BMW X1,BMW,2024,"34,566 km",Petrol,Auto,"EMI ₹76,315/m*",₹44.57 lakh
389,MG HECTOR PLUS,MG,2022,"79,435 km",Diesel,Manual,"EMI ₹23,971/m*",₹14.00 lakh
390,Hyundai Creta,Hyundai,2023,"24,142 km",Diesel,Manual,"EMI ₹26,095/m*",₹15.24 lakh
391,MG HECTOR,MG,2021,"59,117 km",Petrol,Auto,"EMI ₹20,547/m*",₹12.00 lakh
392,Maruti S Cross,Maruti,2018,"86,810 km",Diesel,Manual,"EMI ₹10,811/m*",₹5.53 lakh
393,Audi A3,Audi,2014,"1,21,578 km",Diesel,Auto,"EMI ₹43,951/m*",₹9.43 lakh
394,Mercedes Benz E Class,Mercedes,2012,"82,597 km",Diesel,Auto,"EMI ₹43,951/m*",₹9.03 lakh
395,Toyota Fortuner,Toyota,2017,"2,56,000 km",Diesel,Auto,"EMI ₹41,311/m*",₹19.00 lakh
396,Mahindra XUV300,Mahindra,2023,"41,245 km",Diesel,Manual,"EMI ₹20,530/m*",₹11.99 lakh
397,Tata Harrier,Tata,2021,"62,117 km",Diesel,Auto,"EMI ₹28,457/m*",₹16.62 lakh
398,Mercedes Benz Ml Class,Mercedes,2014,"2,46,866 km",Diesel,Auto,"EMI ₹48,612/m*",₹10.43 lakh
399,Toyota Innova Crysta,Toyota,2022,"70,036 km",Diesel,Manual,"EMI ₹28,286/m*",₹16.52 lakh
400,Hyundai VENUE,Hyundai,2023,"25,345 km",Petrol,Auto,"EMI ₹17,893/m*",₹10.45 lakh
401,Tata Safari,Tata,2023,"77,542 km",Diesel,Auto,"EMI ₹34,245/m*",₹20.00 lakh
402,Tata Harrier,Tata,2023,"82,259 km",Diesel,Auto,"EMI ₹27,396/m*",₹16.00 lakh
403,Tata Safari,Tata,2024,"49,793 km",Diesel,Manual,"EMI ₹35,957/m*",₹21.00 lakh
404,Mercedes Benz GLS,Mercedes,2017,"2,00,424 km",Diesel,Auto,"EMI ₹47,833/m*",₹22.00 lakh
405,Mahindra XUV300,Mahindra,2023,"31,889 km",Petrol,Manual,"EMI ₹13,963/m*",₹7.91 lakh
406,MG HECTOR,MG,2023,"61,919 km",Diesel,Manual,"EMI ₹25,684/m*",₹15.00 lakh
407,Tata Curvv EV,Tata,2024,"39,154 km",Electric,Auto,"EMI ₹32,224/m*",₹18.82 lakh
408,Tata NEXON EV,Tata,2023,"48,860 km",Electric,Auto,"EMI ₹21,780/m*",₹12.72 lakh
409,Mercedes Benz GLA Class,Mercedes,2018,"1,06,214 km",Diesel,Auto,"EMI ₹33,983/m*",₹15.63 lakh
410,Mercedes Benz E Class,Mercedes,2019,"61,866 km",Diesel,Auto,"EMI ₹51,367/m*",₹30.00 lakh
411,Mahindra Scorpio,Mahindra,2018,"79,144 km",Diesel,Manual,"EMI ₹20,328/m*",₹10.68 lakh
412,Mahindra XUV300,Mahindra,2023,"40,219 km",Diesel,Manual,"EMI ₹15,410/m*",₹9.00 lakh
413,Tata Safari,Tata,2024,"22,188 km",Diesel,Manual,"EMI ₹38,902/m*",₹22.72 lakh
414,KIA CARNIVAL,KIA,2020,"2,52,681 km",Diesel,Auto,"EMI ₹47,616/m*",₹21.90 lakh
415,Toyota Innova Crysta,Toyota,2021,"1,13,526 km",Diesel,Manual,"EMI ₹39,549/m*",₹18.19 lakh
416,Hyundai VENUE,Hyundai,2019,"57,047 km",Petrol,Manual,"EMI ₹8,826/m*",₹5.00 lakh
417,Mahindra TUV300,Mahindra,2018,"1,20,160 km",Diesel,Manual,"EMI ₹7,207/m*",₹3.24 lakh
418,MG HECTOR,MG,2021,"52,900 km",Diesel,Manual,"EMI ₹17,893/m*",₹10.45 lakh
419,Hyundai Grand i10,Hyundai,2014,"98,941 km",Petrol,Manual,"EMI ₹7,008/m*",₹2.11 lakh
420,Hyundai VENUE,Hyundai,2023,"35,131 km",Petrol,Manual,"EMI ₹18,681/m*",₹10.91 lakh
421,Ford Ecosport,Ford,2016,"62,580 km",Diesel,Manual,"EMI ₹7,531/m*",₹2.86 lakh
422,Maruti Dzire,Maruti,2019,"58,242 km",Petrol,Manual,"EMI ₹8,509/m*",₹4.82 lakh
423,KIA SELTOS,KIA,2019,"1,14,165 km",Diesel,Manual,"EMI ₹17,506/m*",₹7.87 lakh
424,Mahindra Bolero,Mahindra,2019,"85,558 km",Diesel,Manual,"EMI ₹8,791/m*",₹4.98 lakh
425,Maruti Ertiga,Maruti,2013,"63,111 km",Diesel,Manual,"EMI ₹39,271/m*",₹4.42 lakh
426,Mahindra NUVOSPORT,Mahindra,2017,"1,52,410 km",Diesel,Manual,"EMI ₹8,297/m*",₹3.73 lakh
427,Maruti Wagon R 1.0,Maruti,2017,"25,383 km",Petrol,Manual,"EMI ₹5,318/m*",₹2.72 lakh
428,Maruti Wagon R 1.0,Maruti,2014,"42,240 km",Petrol,Manual,"EMI ₹6,875/m*",₹2.07 lakh
429,Maruti Swift,Maruti,2013,"62,498 km",Diesel,Manual,"EMI ₹19,014/m*",₹2.14 lakh
430,Honda City,Honda,2012,"95,345 km",Petrol,Manual,"EMI ₹16,437/m*",₹1.85 lakh
